指数代码,指数名称,交易日期,开盘,最高,最低,收盘,成交量,成交金额
1,上证指数,2015/3/23,3640.1,3688.25,3635.49,3687.73,53606283200,6.61575E+11
1,上证指数,2015/3/24,3692.57,3715.87,3600.7,3691.41,63955466900,7.54885E+11
1,上证指数,2015/3/25,3680.95,3693.15,3634.56,3660.73,52188634800,6.45499E+11
1,上证指数,2015/3/26,3641.94,3707.32,3615.01,3682.09,48864720300,6.19516E+11
1,上证指数,2015/3/27,3686.13,3710.48,3656.83,3691.1,40894516500,5.09298E+11
1,上证指数,2015/3/30,3710.61,3795.93,3710.61,3786.57,56470235300,6.92125E+11
1,上证指数,2015/3/31,3822.99,3835.57,3737.04,3747.9,56167603700,7.21295E+11
1,上证指数,2015/4/1,3748.34,3817.08,3742.21,3810.29,44745831900,5.92418E+11
1,上证指数,2015/4/2,3827.69,3835.45,3775.89,3825.78,47929967300,6.32029E+11
1,上证指数,2015/4/3,3803.38,3864.41,3792.21,3863.93,47303331100,6.35651E+11
1,上证指数,2015/4/7,3899.42,3961.67,3891.73,3961.38,57044753500,7.46424E+11
1,上证指数,2015/4/8,3976.53,4000.22,3903.65,3994.81,61808541900,8.39159E+11
1,上证指数,2015/4/9,4006.13,4016.4,3900.03,3957.53,58517682500,8.16711E+11
1,上证指数,2015/4/10,3947.49,4040.35,3929.32,4034.31,48428361900,6.68504E+11
1,上证指数,2015/4/13,4072.72,4128.07,4057.29,4121.72,58981422700,7.81667E+11
1,上证指数,2015/4/14,4125.78,4168.35,4091.26,4135.56,61068354100,8.14645E+11
1,上证指数,2015/4/15,4135.65,4175.49,4069.01,4084.16,61300581200,7.73126E+11
1,上证指数,2015/4/16,4055.92,4195.31,4031.24,4194.82,55124295600,7.12082E+11
1,上证指数,2015/4/17,4254.72,4317.22,4238.91,4287.3,70170620500,9.15633E+11
1,上证指数,2015/4/20,4301.35,4356,4190.68,4217.08,85713280700,1.1476E+12
1,上证指数,2015/4/21,4212.19,4294.38,4188.57,4293.62,63447062700,8.62448E+11
1,上证指数,2015/4/22,4304.6,4400.19,4297.95,4398.49,68030508600,9.76877E+11
1,上证指数,2015/4/23,4414.48,4444.41,4358.84,4414.51,66734466100,9.63025E+11
1,上证指数,2015/4/24,4355.95,4416.38,4318.12,4393.69,62855499600,9.16873E+11
1,上证指数,2015/4/27,4441.93,4529.73,4441.93,4527.4,67108852100,9.75242E+11
1,上证指数,2015/4/28,4527.64,4572.39,4432.9,4476.22,76767641600,1.06117E+12
1,上证指数,2015/4/29,4446.12,4499.94,4398.64,4476.62,51983420200,7.52402E+11
1,上证指数,2015/4/30,4483.01,4507.34,4441.05,4441.65,52672797500,7.74349E+11
1,上证指数,2015/5/4,4441.34,4487.57,4387.43,4480.46,49417339800,7.17541E+11
1,上证指数,2015/5/5,4479.85,4488.86,4282.24,4298.71,57285859600,8.05566E+11
1,上证指数,2015/5/6,4311.64,4376.35,4187.37,4229.27,48173299300,7.16536E+11
1,上证指数,2015/5/7,4197.9,4213.76,4108.01,4112.21,39456665300,5.40206E+11
1,上证指数,2015/5/8,4152.98,4206.86,4099.04,4205.92,39742809400,5.59649E+11
1,上证指数,2015/5/11,4231.27,4334.88,4187.82,4333.58,48875051500,7.15247E+11
1,上证指数,2015/5/12,4342.37,4402.31,4317.98,4401.22,52186640800,7.93464E+11
1,上证指数,2015/5/13,4402.38,4415.63,4342.48,4375.76,51049047500,7.80755E+11
1,上证指数,2015/5/14,4372.82,4397.74,4329.04,4378.31,44907793500,6.69882E+11
1,上证指数,2015/5/15,4366.82,4366.82,4278.55,4308.69,43970619800,6.65966E+11
1,上证指数,2015/5/18,4277.9,4324.83,4260.51,4283.49,38005745200,5.94559E+11
1,上证指数,2015/5/19,4285.78,4418.4,4285.78,4417.55,43673522400,6.93813E+11
1,上证指数,2015/5/20,4434.98,4520.54,4432.28,4446.29,51410622300,8.06081E+11
1,上证指数,2015/5/21,4456.44,4530.48,4438.26,4529.42,46499652000,7.29081E+11
1,上证指数,2015/5/22,4584.98,4658.27,4562.99,4657.6,65559128700,1.00717E+12
1,上证指数,2015/5/25,4660.07,4814.67,4656.82,4813.8,68246139100,1.0793E+12
1,上证指数,2015/5/26,4854.85,4911.69,4779.07,4910.9,70489282900,1.13851E+12
1,上证指数,2015/5/27,4932.85,4958.16,4857.06,4941.71,68116537900,1.11626E+12
1,上证指数,2015/5/28,4943.74,4986.5,4614.24,4620.27,78296459200,1.24793E+12
1,上证指数,2015/5/29,4603.47,4698.19,4431.56,4611.74,61126240900,9.55366E+11
1,上证指数,2015/6/1,4633.1,4829.5,4615.23,4828.74,59338903500,9.34456E+11
1,上证指数,2015/6/2,4844.7,4911.57,4797.55,4910.53,62374809900,9.98746E+11
1,上证指数,2015/6/3,4924.38,4942.06,4822.44,4909.98,61145383900,1.01018E+12
1,上证指数,2015/6/4,4912.94,4947.97,4647.41,4947.1,67495240200,1.05227E+12
1,上证指数,2015/6/5,5016.09,5051.63,4898.07,5023.1,77224081200,1.2323E+12
1,上证指数,2015/6/8,5045.69,5146.95,4997.48,5131.88,85503508500,1.30992E+12
1,上证指数,2015/6/9,5145.98,5147.45,5042.96,5113.53,72989381800,1.15081E+12
1,上证指数,2015/6/10,5049.2,5164.16,5001.49,5106.04,59696900100,1.00643E+12
1,上证指数,2015/6/11,5101.44,5122.46,5050.77,5121.59,56399052200,9.74671E+11
1,上证指数,2015/6/12,5143.34,5178.19,5103.4,5166.35,62562785400,1.06017E+12
1,上证指数,2015/6/15,5174.42,5176.8,5048.74,5062.99,63780398400,1.06499E+12
1,上证指数,2015/6/16,5004.41,5029.68,4842.1,4887.43,55080140700,8.95421E+11
1,上证指数,2015/6/17,4890.55,4983.66,4767.22,4967.9,53710116800,8.30267E+11
1,上证指数,2015/6/18,4942.52,4966.77,4780.87,4785.36,50744089900,7.85845E+11
1,上证指数,2015/6/19,4689.93,4744.08,4476.5,4478.36,45268962600,6.85458E+11
1,上证指数,2015/6/23,4471.61,4577.94,4264.77,4576.49,47352612800,6.93617E+11
1,上证指数,2015/6/24,4604.58,4691.77,4552.13,4690.15,54300370900,8.15063E+11
1,上证指数,2015/6/25,4711.76,4720.7,4483.55,4527.78,57279753300,8.6538E+11
1,上证指数,2015/6/26,4399.93,4456.9,4139.53,4192.87,56521787400,7.87836E+11
1,上证指数,2015/6/29,4289.77,4297.48,3875.05,4053.03,67378634900,9.04271E+11
1,上证指数,2015/6/30,4006.75,4279.97,3847.88,4277.22,70917663300,9.41525E+11
1,上证指数,2015/7/1,4214.15,4317.05,4043.37,4053.7,59876942700,8.38071E+11
1,上证指数,2015/7/2,4058.62,4080.39,3795.25,3912.77,58601561200,7.36007E+11
1,上证指数,2015/7/3,3793.71,3927.13,3629.56,3686.91,54816311100,6.48054E+11
1,上证指数,2015/7/6,3975.21,3975.21,3653.04,3775.91,83113928600,9.4342E+11
1,上证指数,2015/7/7,3654.78,3750.57,3585.4,3727.13,69881868800,7.76073E+11
1,上证指数,2015/7/8,3467.4,3599.25,3421.53,3507.19,68035692200,7.00248E+11
1,上证指数,2015/7/9,3432.45,3748.48,3373.54,3709.33,65691461200,6.73311E+11
1,上证指数,2015/7/10,3707.46,3959.22,3677.43,3877.8,58636425500,6.80434E+11
1,上证指数,2015/7/13,3918.99,4030.2,3858.64,3970.39,64348900700,7.82431E+11
1,上证指数,2015/7/14,3958.37,4035.43,3855.56,3924.49,67055879900,8.30075E+11
1,上证指数,2015/7/15,3874.97,3914.27,3741.25,3805.7,60130132400,7.00537E+11
1,上证指数,2015/7/16,3758.51,3877.51,3688.44,3823.18,49225620000,5.69859E+11
1,上证指数,2015/7/17,3831.42,3994.48,3814.15,3957.35,48172626800,5.93067E+11
1,上证指数,2015/7/20,3948.42,4021.33,3927.12,3992.11,53910671400,6.88256E+11
1,上证指数,2015/7/21,3939.9,4041.82,3912.8,4017.68,50428802800,6.46417E+11
1,上证指数,2015/7/22,3996.43,4042.34,3960.86,4026.05,52073222500,6.78832E+11
1,上证指数,2015/7/23,4022.27,4132.61,4019.04,4123.92,56358596600,7.43532E+11
1,上证指数,2015/7/24,4124.76,4184.45,4044.83,4070.91,62742486000,8.43022E+11
1,上证指数,2015/7/27,3985.57,4051.16,3720.44,3725.56,55600324700,7.21298E+11
1,上证指数,2015/7/28,3573.14,3762.53,3537.36,3663,56333004200,6.85058E+11
1,上证指数,2015/7/29,3689.82,3792.07,3612.06,3789.17,43435208500,5.57492E+11
1,上证指数,2015/7/30,3773.79,3844.37,3685.96,3705.77,45794322800,6.15978E+11
1,上证指数,2015/7/31,3655.67,3729.51,3620.16,3663.73,35095574500,4.60472E+11
1,上证指数,2015/8/3,3614.99,3648.94,3549.5,3622.91,36396873100,4.45992E+11
1,上证指数,2015/8/4,3621.86,3757.03,3601.29,3756.55,36290166600,4.64036E+11
1,上证指数,2015/8/5,3745.65,3782.35,3676.39,3694.57,36642297900,4.8385E+11
1,上证指数,2015/8/6,3625.5,3710.57,3614.74,3661.54,27407466300,3.57515E+11
1,上证指数,2015/8/7,3692.61,3756.74,3686.3,3744.2,34075718400,4.45485E+11
1,上证指数,2015/8/10,3786.03,3943.62,3775.85,3928.41,49730431900,6.52622E+11
1,上证指数,2015/8/11,3928.81,3970.34,3891.18,3927.91,53892346000,7.1229E+11
1,上证指数,2015/8/12,3881.23,3937.77,3871.14,3886.32,44268827800,5.9705E+11
1,上证指数,2015/8/13,3869.91,3955.79,3838.16,3954.56,43007330300,5.78686E+11
1,上证指数,2015/8/14,3976.41,4000.68,3939.84,3965.33,46798821700,6.47466E+11
1,上证指数,2015/8/17,3947.84,3994.54,3907.4,3993.67,46043206000,6.26328E+11
1,上证指数,2015/8/18,3999.13,4006.34,3743.39,3748.16,54377082200,7.22467E+11
1,上证指数,2015/8/19,3646.8,3811.43,3558.38,3794.11,47539623900,5.99513E+11
1,上证指数,2015/8/20,3754.57,3788.01,3663.61,3664.29,39006305700,5.01195E+11
1,上证指数,2015/8/21,3609.96,3652.84,3490.54,3507.74,36992047900,4.50616E+11
1,上证指数,2015/8/24,3373.48,3388.36,3191.88,3209.91,33467179200,3.58819E+11
1,上证指数,2015/8/25,3004.13,3123.03,2947.94,2964.97,35232511000,3.58736E+11
1,上证指数,2015/8/26,2980.79,3092.04,2850.71,2927.29,46669966300,4.61789E+11
1,上证指数,2015/8/27,2978.03,3085.42,2906.49,3083.59,40030839800,4.04289E+11
1,上证指数,2015/8/28,3125.26,3235.84,3102.95,3232.35,44313692800,4.74631E+11
1,上证指数,2015/8/31,3203.56,3207.86,3109.16,3205.99,39743138200,4.31069E+11
1,上证指数,2015/9/1,3157.83,3180.33,3053.74,3166.62,43243246800,4.20412E+11
1,上证指数,2015/9/2,3027.68,3194.48,3019.09,3160.17,43817015300,4.23262E+11
1,上证指数,2015/9/7,3149.38,3217.58,3066.3,3080.42,29646811400,3.0269E+11
1,上证指数,2015/9/8,3054.44,3174.71,3011.12,3170.45,25541546500,2.6391E+11
1,上证指数,2015/9/9,3182.55,3256.74,3165.7,3243.09,37532797800,4.12991E+11
1,上证指数,2015/9/10,3190.55,3243.28,3178.9,3197.89,27326175900,2.99581E+11
1,上证指数,2015/9/11,3189.48,3223.76,3163.45,3200.23,22455782200,2.52769E+11
1,上证指数,2015/9/14,3221.17,3229.48,3049.23,3114.8,34663115800,3.73577E+11
1,上证指数,2015/9/15,3043.8,3081.7,2983.92,3005.17,24919444500,2.43905E+11
1,上证指数,2015/9/16,2998.04,3182.93,2983.54,3152.26,27752452400,2.81992E+11
1,上证指数,2015/9/17,3131.98,3204.7,3085.31,3086.06,31760289200,3.37393E+11
1,上证指数,2015/9/18,3100.28,3122.05,3070.34,3097.92,20917539800,2.18442E+11
1,上证指数,2015/9/21,3072.09,3159.88,3060.86,3156.54,23989735400,2.59797E+11
1,上证指数,2015/9/22,3161.32,3213.48,3152.48,3185.62,27478615400,3.05071E+11
1,上证指数,2015/9/23,3137.72,3164.04,3104.74,3115.89,23632267000,2.5756E+11
1,上证指数,2015/9/24,3126.49,3151.16,3109.69,3142.69,21288772300,2.31369E+11
1,上证指数,2015/9/25,3130.85,3149.95,3063,3092.35,23626387100,2.48971E+11
1,上证指数,2015/9/28,3085.57,3103.07,3042.31,3100.76,15672753000,1.66422E+11
1,上证指数,2015/9/29,3055.22,3068.3,3021.16,3038.14,16322267300,1.69687E+11
1,上证指数,2015/9/30,3052.84,3073.3,3039.74,3052.78,14664244900,1.56569E+11
1,上证指数,2015/10/8,3156.07,3172.28,3133.13,3143.36,23427605000,2.5883E+11
1,上证指数,2015/10/9,3146.64,3192.72,3137.79,3183.15,23485144500,2.56379E+11
1,上证指数,2015/10/12,3193.54,3318.71,3188.41,3287.66,38629471500,4.35541E+11
1,上证指数,2015/10/13,3262.16,3298.63,3253.25,3293.23,29715313300,3.34806E+11
1,上证指数,2015/10/14,3280.02,3307.32,3256.25,3262.44,29507773900,3.30278E+11
1,上证指数,2015/10/15,3255.03,3338.3,3254.39,3338.07,31628385100,3.62566E+11
1,上证指数,2015/10/16,3358.3,3393.02,3334.85,3391.35,39546057500,4.59448E+11
1,上证指数,2015/10/19,3401.63,3423.4,3355.57,3386.7,37811218300,4.53304E+11
1,上证指数,2015/10/20,3377.55,3425.52,3357.86,3425.33,31897375800,3.83583E+11
1,上证指数,2015/10/21,3428.56,3447.26,3265.44,3320.68,45845542800,5.18509E+11
1,上证指数,2015/10/22,3292.29,3373.78,3282.99,3368.74,32373934100,3.75452E+11
1,上证指数,2015/10/23,3377.55,3422.02,3360.22,3412.43,34737285400,4.25263E+11
1,上证指数,2015/10/26,3448.65,3457.52,3402,3429.58,36556085300,4.53943E+11
1,上证指数,2015/10/27,3409.14,3441.57,3332.62,3434.34,32817276800,4.08887E+11
1,上证指数,2015/10/28,3417.01,3439.76,3367.23,3375.2,29352328400,3.61656E+11
1,上证指数,2015/10/29,3387.77,3411.71,3362.51,3387.32,23567602600,2.94508E+11
1,上证指数,2015/10/30,3380.28,3417.2,3346.59,3382.56,24359511800,3.07267E+11
1,上证指数,2015/11/2,3337.58,3391.06,3322.31,3325.08,23095112900,2.86019E+11
1,上证指数,2015/11/3,3330.32,3346.27,3302.18,3316.7,19289742800,2.44361E+11
1,上证指数,2015/11/4,3325.62,3459.65,3325.62,3459.64,33907873000,4.26104E+11
1,上证指数,2015/11/5,3459.22,3585.66,3455.53,3522.82,55325494700,6.78675E+11
1,上证指数,2015/11/6,3514.44,3596.38,3508.83,3590.03,42916703300,5.43282E+11
1,上证指数,2015/11/9,3588.5,3673.76,3588.5,3646.88,50301668200,6.36184E+11
1,上证指数,2015/11/10,3617.4,3669.53,3607.89,3640.49,42974657600,5.60055E+11
1,上证指数,2015/11/11,3635,3654.88,3605.62,3650.25,36097265100,4.67822E+11
1,上证指数,2015/11/12,3656.82,3659.31,3603.23,3632.9,36171760000,4.82833E+11
1,上证指数,2015/11/13,3600.76,3632.56,3564.81,3580.84,34587093300,4.68669E+11
1,上证指数,2015/11/16,3522.46,3607.61,3519.42,3606.96,27618705700,3.69422E+11
1,上证指数,2015/11/17,3629.98,3678.27,3598.07,3604.8,38357546800,5.2152E+11
1,上证指数,2015/11/18,3605.06,3617.07,3558.7,3568.47,29758073400,3.92339E+11
1,上证指数,2015/11/19,3573.78,3618.21,3561.04,3617.06,24791557600,3.28443E+11
1,上证指数,2015/11/20,3620.79,3640.53,3607.92,3630.5,31080197200,4.13911E+11
1,上证指数,2015/11/23,3630.87,3654.75,3598.87,3610.31,31599747400,4.14148E+11
1,上证指数,2015/11/24,3602.89,3616.48,3563.1,3616.11,24881052400,3.27758E+11
1,上证指数,2015/11/25,3614.07,3648.37,3607.52,3647.93,27302485700,3.80803E+11
1,上证指数,2015/11/26,3659.57,3668.38,3629.86,3635.55,30676158200,4.26247E+11
1,上证指数,2015/11/27,3616.54,3621.9,3412.43,3436.3,35428752500,4.64311E+11
1,上证指数,2015/11/30,3433.86,3470.37,3327.81,3445.4,30419790300,3.87504E+11
1,上证指数,2015/12/1,3442.44,3483.41,3417.55,3456.31,25239075500,3.30257E+11
1,上证指数,2015/12/2,3450.28,3538.85,3427.66,3536.91,30149148000,3.69183E+11
1,上证指数,2015/12/3,3525.73,3591.73,3517.23,3584.82,28111125500,3.38859E+11
1,上证指数,2015/12/4,3558.15,3568.97,3510.41,3524.99,25173641100,3.19767E+11
1,上证指数,2015/12/7,3529.81,3543.95,3506.62,3536.93,20830257900,2.80562E+11
1,上证指数,2015/12/8,3518.65,3518.65,3466.79,3470.07,22436731000,2.97822E+11
1,上证指数,2015/12/9,3462.58,3495.7,3454.88,3472.44,19569884500,2.67855E+11
1,上证指数,2015/12/10,3469.81,3503.65,3446.27,3455.5,20042751700,2.795E+11
1,上证指数,2015/12/11,3441.6,3455.55,3410.92,3434.58,18290887800,2.45076E+11
1,上证指数,2015/12/14,3403.51,3521.78,3399.28,3520.67,21537462000,2.79214E+11
1,上证指数,2015/12/15,3518.13,3529.96,3496.85,3510.35,20047134100,2.76275E+11
1,上证指数,2015/12/16,3522.09,3538.69,3506.29,3516.19,19348231000,2.65289E+11
1,上证指数,2015/12/17,3533.63,3583.41,3533.63,3580,28385647600,3.8144E+11
1,上证指数,2015/12/18,3574.94,3614.7,3568.16,3578.96,27370790400,3.65386E+11
1,上证指数,2015/12/21,3568.58,3651.06,3565.75,3642.47,29984928000,3.98317E+11
1,上证指数,2015/12/22,3645.99,3652.63,3616.87,3651.77,26117876300,3.60846E+11
1,上证指数,2015/12/23,3653.28,3684.57,3633.03,3636.09,29820180100,4.19903E+11
1,上证指数,2015/12/24,3631.31,3640.22,3572.28,3612.49,22778522500,3.15421E+11
1,上证指数,2015/12/25,3614.05,3635.26,3601.74,3627.91,19845111100,2.7466E+11
1,上证指数,2015/12/28,3635.77,3641.59,3533.78,3533.78,26998327800,3.69043E+11
1,上证指数,2015/12/29,3528.4,3564.17,3515.52,3563.74,18255192300,2.50939E+11
1,上证指数,2015/12/30,3566.73,3573.68,3538.11,3572.88,18788960900,2.67788E+11
1,上证指数,2015/12/31,3570.47,3580.6,3538.35,3539.18,17696365900,2.54031E+11
1,上证指数,2016/1/4,3536.59,3538.69,3295.74,3296.26,18441842300,2.40929E+11
1,上证指数,2016/1/5,3196.65,3328.14,3189.6,3287.71,26688208300,3.28417E+11
1,上证指数,2016/1/6,3291.19,3362.97,3288.93,3361.84,23888667000,2.85243E+11
1,上证指数,2016/1/7,3309.66,3309.66,3115.89,3125,7056912300,79981988654
1,上证指数,2016/1/8,3194.63,3235.45,3056.88,3186.41,28644082200,3.24167E+11
1,上证指数,2016/1/11,3131.85,3166.22,3016.7,3016.7,27164369100,2.8638E+11
1,上证指数,2016/1/12,3026.16,3047.66,2978.46,3022.86,20765962200,2.24135E+11
1,上证指数,2016/1/13,3041.11,3059.01,2949.29,2949.6,19428210600,2.08376E+11
1,上证指数,2016/1/14,2874.05,3012.29,2867.55,3007.65,21290564400,2.18014E+11
1,上证指数,2016/1/15,2988.05,3001.71,2883.87,2900.97,19872169700,2.06604E+11
1,上证指数,2016/1/18,2847.54,2945.45,2844.7,2913.84,16469969400,1.7362E+11
1,上证指数,2016/1/19,2914.41,3012.07,2906.4,3007.74,20527970300,2.22675E+11
1,上证指数,2016/1/20,2993.01,3016.28,2951.92,2976.69,21650547400,2.34563E+11
1,上证指数,2016/1/21,2934.39,2998.79,2880.08,2880.48,19167566800,2.03635E+11
1,上证指数,2016/1/22,2911.11,2931.36,2851.73,2916.56,15981073400,1.70062E+11
1,上证指数,2016/1/25,2934.08,2955.78,2911.83,2938.51,15303905700,1.64023E+11
1,上证指数,2016/1/26,2907.72,2911.99,2743.84,2749.79,21083605400,2.12608E+11
1,上证指数,2016/1/27,2756.08,2768.77,2638.3,2735.56,21572204600,2.07427E+11
1,上证指数,2016/1/28,2711.16,2740.54,2647.49,2655.66,17112028000,1.67357E+11
1,上证指数,2016/1/29,2652.85,2755.37,2649.79,2737.6,18667310600,1.80007E+11
1,上证指数,2016/2/1,2730.98,2735.26,2655.62,2688.85,15638374400,1.52831E+11
1,上证指数,2016/2/2,2687.98,2755.16,2687.98,2749.57,15807821100,1.58937E+11
1,上证指数,2016/2/3,2719.57,2746.07,2696.88,2739.25,14839721700,1.46627E+11
1,上证指数,2016/2/4,2751.43,2793.3,2751.31,2781.02,17038201800,1.75347E+11
1,上证指数,2016/2/5,2783.08,2790.06,2762.16,2763.49,14118628400,1.45554E+11
1,上证指数,2016/2/15,2684.96,2760.36,2682.09,2746.2,12926393200,1.29321E+11
1,上证指数,2016/2/16,2758.58,2840.62,2758.58,2836.57,19596161400,1.98969E+11
1,上证指数,2016/2/17,2829.76,2868.7,2824.36,2867.34,21690992500,2.25964E+11
1,上证指数,2016/2/18,2881.78,2893.21,2857.7,2862.89,21920387300,2.30775E+11
1,上证指数,2016/2/19,2854.9,2872.72,2840.49,2860.02,16339141300,1.78425E+11
1,上证指数,2016/2/22,2888.6,2933.96,2880.35,2927.18,23217604200,2.38683E+11
1,上证指数,2016/2/23,2925.71,2928.05,2872.28,2903.33,19974066300,2.11549E+11
1,上证指数,2016/2/24,2889.88,2929.87,2872.27,2928.9,21341038400,2.27852E+11
1,上证指数,2016/2/25,2922.24,2922.24,2729.85,2741.25,27028441600,2.71767E+11
1,上证指数,2016/2/26,2760.06,2784.75,2715.87,2767.21,19111047200,1.90069E+11
1,上证指数,2016/2/29,2754.81,2755.89,2638.96,2687.98,20741070900,1.9464E+11
1,上证指数,2016/3/1,2688.38,2747.56,2668.76,2733.17,18720744300,1.82186E+11
1,上证指数,2016/3/2,2733.77,2852.7,2732.54,2849.68,27096178300,2.59319E+11
1,上证指数,2016/3/3,2847.33,2878.45,2840.87,2859.76,28747821000,2.79972E+11
1,上证指数,2016/3/4,2848.54,2880.37,2808.85,2874.15,31249516900,2.94982E+11
1,上证指数,2016/3/7,2886.64,2911.84,2871.35,2897.34,21746683600,2.08559E+11
1,上证指数,2016/3/8,2895.67,2902.62,2802.56,2901.39,23348266100,2.20514E+11
1,上证指数,2016/3/9,2839.41,2863.01,2811.72,2862.56,18335538300,1.77073E+11
1,上证指数,2016/3/10,2847.57,2863.18,2803.48,2804.73,13897946100,1.41812E+11
1,上证指数,2016/3/11,2781.6,2815.61,2772.55,2810.31,12724755400,1.2845E+11
1,上证指数,2016/3/14,2830.08,2889.82,2823.03,2859.5,19481603000,2.02793E+11
1,上证指数,2016/3/15,2853.98,2865.79,2819.79,2864.37,16338666700,1.7022E+11
1,上证指数,2016/3/16,2858.71,2881.53,2854.19,2870.43,18649253500,1.90194E+11
1,上证指数,2016/3/17,2875.41,2921,2857.19,2904.83,20029021300,2.13844E+11
1,上证指数,2016/3/18,2915.52,2971.55,2908.74,2955.15,31333273500,3.28241E+11
1,上证指数,2016/3/21,2978.46,3028.32,2973.76,3018.8,35240043800,3.80823E+11
1,上证指数,2016/3/22,3001.63,3019.1,2988.43,2999.36,27037732200,3.11025E+11
1,上证指数,2016/3/23,2991.17,3012.56,2980.86,3009.96,21697746200,2.56328E+11
1,上证指数,2016/3/24,2986.8,2998.15,2960.54,2960.97,23700640300,2.74795E+11
1,上证指数,2016/3/25,2956.2,2981.41,2952.11,2979.43,17507434400,2.00818E+11
1,上证指数,2016/3/28,2988.01,3008.17,2948.53,2957.82,20202124100,2.32324E+11
1,上证指数,2016/3/29,2956.71,2962.2,2905.25,2919.83,18296534500,2.01626E+11
1,上证指数,2016/3/30,2941.22,3001.11,2941.22,3000.64,21037145100,2.34411E+11
1,上证指数,2016/3/31,3009.37,3023.41,2992.92,3003.92,22041344500,2.5222E+11
1,上证指数,2016/4/1,2997.09,3009.67,2956.25,3009.53,20654586600,2.17521E+11
1,上证指数,2016/4/5,3000.94,3057.33,2993.15,3053.07,25673034400,2.76655E+11
1,上证指数,2016/4/6,3039.74,3059.79,3029,3050.59,23226205100,2.54915E+11
