股票代码_StkCd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_TMV_H
603328,2018/04/27,-0.5191
603328,2018/05/31,-0.5314
603328,2018/06/29,-0.2879
603328,2018/07/31,-0.0792
603328,2018/08/31,-0.1157
603328,2018/09/28,0.0014
603328,2018/10/31,0.0143
603328,2018/11/30,0.0431
603328,2018/12/28,-0.129
603328,2019/01/31,0.5911
603328,2019/02/28,0.6586
603328,2019/03/29,0.672
603328,2019/04/30,0.6282
603328,2019/05/31,0.7227
603328,2019/06/28,0.697
603328,2019/07/31,0.6764
603328,2019/08/30,0.5037
603328,2019/09/30,0.5113
603328,2019/10/31,0.315
603328,2019/11/29,0.3779
603328,2019/12/31,0.7977
603328,2020/01/23,0.6726
603328,2020/02/28,1.1052
603328,2020/03/31,1.4682
603328,2020/04/30,1.2762
603328,2020/05/29,1.0855
603328,2020/06/30,1.2118
603328,2020/07/31,0.5945
603328,2020/08/31,0.6788
603328,2020/09/30,0.8243
603328,2020/10/30,0.8336
603328,2020/11/30,0.7887
603328,2020/12/31,0.5782
603328,2021/01/29,0.8505
603328,2021/02/26,1.0341
603328,2021/03/31,0.7556
603328,2021/04/30,0.7249
603328,2021/05/31,0.7852
603328,2021/06/30,0.543
603328,2021/07/30,0.4773
603328,2021/08/31,0.5984
603328,2021/09/30,0.2653
603328,2021/10/29,0.3697
603328,2021/11/30,0.3332
603328,2021/12/31,0.5535
603329,2018/12/28,7.8022
603329,2019/01/31,1.8913
603329,2019/02/28,2.1559
603329,2019/03/29,2.1864
603329,2019/04/30,2.2589
603329,2019/05/31,2.084
603329,2019/06/28,2.1143
603329,2019/07/31,2.1414
603329,2019/08/30,2.1053
603329,2019/09/30,1.8123
603329,2019/10/31,1.7978
603329,2019/11/29,1.784
603329,2019/12/31,1.5099
603329,2020/01/23,1.7415
603329,2020/02/28,1.0328
603329,2020/03/31,0.9655
603329,2020/04/30,0.6838
603329,2020/05/29,0.9534
603329,2020/06/30,1.9864
603329,2020/07/31,0.5239
603329,2020/08/31,0.3404
603329,2020/09/30,0.6595
603329,2020/10/30,0.6321
603329,2020/11/30,0.5153
603329,2020/12/31,0.4717
603329,2021/01/29,0.4265
603329,2021/02/26,0.1612
603329,2021/03/31,0.0513
603329,2021/04/30,0.1337
603329,2021/05/31,0.4298
603329,2021/06/30,0.0878
603329,2021/07/30,1.2529
603329,2021/08/31,1.3475
603329,2021/09/30,0.9355
603329,2021/10/29,0.8797
603329,2021/11/30,0.9499
603329,2021/12/31,1.3897
603330,2018/02/28,0.3977
603330,2018/03/30,0.1111
603330,2018/04/27,-0.3578
603330,2018/05/31,-0.3811
603330,2018/06/29,-0.387
603330,2018/07/31,0.4112
603330,2018/08/31,0.2953
603330,2018/09/28,0.3112
603330,2018/10/31,0.0544
603330,2018/11/30,0.1041
603330,2018/12/28,0.154
603330,2019/01/30,0.5583
603330,2019/02/28,0.6949
603330,2019/03/29,0.8294
603330,2019/04/30,0.809
603330,2019/05/31,0.6985
603330,2019/06/28,0.5955
603330,2019/07/31,0.5989
603330,2019/08/30,0.5241
603330,2019/09/30,0.5669
603330,2019/10/31,0.7788
603330,2019/11/29,0.8823
603330,2019/12/31,1.0903
603330,2020/01/23,1.0717
603330,2020/02/28,0.998
603330,2020/03/31,1.01
603330,2020/04/30,1.4952
603330,2020/05/29,1.9064
603330,2020/06/30,3.5493
603330,2020/07/31,2.548
603330,2020/08/31,2.4508
603330,2020/09/30,2.5214
603330,2020/10/30,2.5352
603330,2020/11/30,2.5371
603330,2020/12/31,2.5505
603330,2021/01/29,2.6757
603330,2021/02/26,2.749
603330,2021/03/31,2.6689
603330,2021/04/30,2.7766
603330,2021/05/31,2.7364
603330,2021/06/30,2.1405
603330,2021/07/30,2.9458
603330,2021/08/31,3.1851
603330,2021/09/30,3.6061
603330,2021/10/29,3.6124
603330,2021/11/30,2.7035
603330,2021/12/31,2.4461
603331,2018/07/31,1.0164
603331,2018/08/31,0.5669
603331,2018/09/28,0.5483
603331,2018/10/31,0.0884
603331,2018/11/30,0.0839
603331,2018/12/28,0.0481
603331,2019/01/31,0.1861
603331,2019/02/28,0.4777
603331,2019/03/29,0.6521
603331,2019/04/30,0.6236
603331,2019/05/31,0.5793
603331,2019/06/28,0.5464
603331,2019/07/31,0.5672
603331,2019/08/30,0.494
603331,2019/09/30,0.5436
603331,2019/10/31,0.8017
603331,2019/11/29,0.8458
603331,2019/12/31,1.0287
603331,2020/01/23,1.032
603331,2020/02/28,1.1964
603331,2020/03/31,0.3831
603331,2020/04/30,0.0967
603331,2020/05/29,0.04
603331,2020/06/30,0.0354
603331,2020/07/31,0.1457
603331,2020/08/31,0.1006
603331,2020/09/30,0.4023
603331,2020/10/30,0.4017
603331,2020/11/30,0.3026
603331,2020/12/31,0.1817
603331,2021/01/29,0.2893
603331,2021/02/26,0.1843
603331,2021/03/31,0.7494
603331,2021/04/30,0.7672
603331,2021/05/31,0.8035
603331,2021/06/30,0.7831
603331,2021/07/30,0.8236
603331,2021/08/31,1.5212
603331,2021/09/30,1.1786
603331,2021/10/29,1.1537
603331,2021/11/30,1.0169
603331,2021/12/31,0.5978
603332,2020/01/23,0.3982
603332,2020/02/28,-0.7677
603332,2020/03/31,-0.309
603332,2020/04/30,-0.2436
603332,2020/05/29,-0.1953
603332,2020/06/30,0.0951
603332,2020/07/31,0.4345
603332,2020/08/31,0.3839
603332,2020/09/30,-0.0075
603332,2020/10/30,-0.0199
603332,2020/11/30,0.3616
603332,2020/12/31,0.2801
603332,2021/01/29,0.3695
603332,2021/02/26,0.3381
603332,2021/03/31,0.1315
603332,2021/04/30,0.2478
603332,2021/05/31,0.2903
603332,2021/06/30,0.2562
603332,2021/07/30,-0.1014
603332,2021/08/31,-0.0459
603332,2021/09/30,0.9666
603332,2021/10/29,0.9642
603332,2021/11/30,-0.4159
603332,2021/12/31,0.8465
603333,2013/05/31,1.4044
603333,2013/06/28,1.4243
603333,2013/07/31,1.4324
603333,2013/08/29,1.4703
603333,2013/09/30,1.4584
603333,2013/10/31,1.4044
603333,2013/11/29,1.3025
603333,2013/12/31,0.9688
603333,2014/01/30,1.1994
603333,2014/02/28,1.1976
603333,2014/03/31,1.377
603333,2014/04/30,1.3354
603333,2014/05/30,1.322
603333,2014/06/30,0.7307
603333,2014/07/31,1.0724
603333,2014/08/29,1.0385
603333,2014/09/30,1.514
603333,2014/10/31,1.5643
603333,2014/11/28,1.1071
603333,2014/12/31,0.3759
603333,2015/01/30,0.0163
603333,2015/02/27,0.0169
603333,2015/03/31,0.1451
603333,2015/04/30,0.3697
603333,2015/05/29,-0.2426
603333,2015/06/30,0.5188
603333,2015/07/31,0.8225
603333,2015/08/25,0.9094
603333,2015/09/30,0.8641
603333,2015/10/30,0.9274
603333,2015/11/30,0.9825
603333,2015/12/31,1.5589
603333,2016/01/29,1.4626
603333,2016/02/29,1.4867
603333,2016/03/31,1.3662
603333,2016/04/29,1.514
603333,2016/05/31,1.2249
603333,2016/06/30,1.1396
603333,2016/07/29,1.0264
603333,2016/08/31,0.9641
603333,2016/09/30,0.9486
603333,2016/10/31,0.7183
603333,2016/11/30,0.8211
603333,2016/12/30,0.763
603333,2017/01/26,-0.0638
603333,2017/02/28,0.2151
603333,2017/03/31,0.6091
603333,2017/04/28,0.6289
603333,2017/05/31,0.6576
603333,2017/06/30,0.7075
603333,2017/07/31,0.646
603333,2017/08/31,0.664
603333,2017/09/29,1.3304
603333,2017/10/31,1.4579
603333,2017/11/30,0.3675
603333,2017/12/29,1.4496
603333,2018/01/31,1.32
603333,2018/02/06,1.1221
603333,2018/03/30,0.7573
603333,2018/04/27,0.663
603333,2018/05/31,0.6156
603333,2018/06/29,0.2763
603333,2018/07/31,0.253
603333,2018/08/31,0.0417
603333,2018/09/28,0.07
603333,2018/10/31,0.3477
603333,2018/11/30,0.361
603333,2018/12/28,0.3431
603333,2019/01/31,0.7515
603333,2019/02/28,1.0361
603333,2019/03/29,1.3538
603333,2019/04/30,1.3453
603333,2019/05/31,1.3451
603333,2019/06/28,1.4932
603333,2019/07/31,1.5687
603333,2019/08/30,1.6353
603333,2019/09/30,1.7677
603333,2019/10/31,1.6763
603333,2019/11/29,1.65
603333,2019/12/31,1.3901
603333,2020/01/23,1.5325
603333,2020/02/28,2.3294
603333,2020/03/31,0.8133
603333,2020/04/30,0.5254
603333,2020/05/29,0.5598
603333,2020/06/30,0.2077
603333,2020/07/31,0.7521
603333,2020/08/31,0.707
603333,2020/09/30,0.6378
603333,2020/10/23,0.625
603333,2020/11/30,0.7168
603333,2020/12/31,0.7112
603333,2021/01/29,0.7578
603333,2021/02/26,0.2276
603333,2021/03/31,0.3406
603333,2021/04/30,0.3924
603333,2021/05/31,0.1384
603333,2021/06/30,0.1797
603333,2021/07/30,-2.4219
603333,2021/08/31,-2.5066
603333,2021/09/30,-3.3668
603333,2021/10/29,-3.008
603333,2021/11/30,-4.2578
603333,2021/12/31,-3.2454
603335,2018/06/29,1.7929
603335,2018/07/31,1.2644
603335,2018/08/31,1.1333
603335,2018/09/28,1.0812
603335,2018/10/31,0.8854
603335,2018/11/30,0.9299
603335,2018/12/28,0.9109
603335,2019/01/31,0.6146
603335,2019/02/28,1.1676
603335,2019/03/29,1.2403
603335,2019/04/30,1.337
603335,2019/05/31,1.1265
603335,2019/06/28,1.0072
603335,2019/07/31,1.0611
603335,2019/08/30,0.8604
603335,2019/09/30,0.927
603335,2019/10/31,0.9321
603335,2019/11/29,1.0378
603335,2019/12/31,1.0844
603335,2020/01/23,1.2601
603335,2020/02/28,0.6145
603335,2020/03/31,0.3852
603335,2020/04/30,0.6905
603335,2020/05/29,1.1545
603335,2020/06/30,1.212
603335,2020/07/31,0.7947
603335,2020/08/31,0.9008
603335,2020/09/30,1.045
603335,2020/10/30,1.0188
603335,2020/11/30,1.003
603335,2020/12/31,0.9787
603335,2021/01/29,1.0568
603335,2021/02/26,0.9067
603335,2021/03/31,0.9636
603335,2021/04/30,0.9025
603335,2021/05/31,1.0685
603335,2021/06/30,1.1114
603335,2021/07/30,1.2313
603335,2021/08/31,1.3272
603335,2021/09/30,1.0309
603335,2021/10/29,1.1493
603335,2021/11/30,0.877
603335,2021/12/31,1.7764
603336,2017/11/30,-8.551
603336,2017/12/29,2.0951
603336,2018/01/31,0.9263
603336,2018/02/28,0.6044
603336,2018/03/30,-0.5267
603336,2018/04/27,-0.7921
603336,2018/05/31,-0.8166
603336,2018/06/29,-1.1412
603336,2018/07/31,-1.048
603336,2018/08/31,-0.9688
603336,2018/09/28,-1.1145
603336,2018/10/31,-0.1191
603336,2018/11/30,-0.0648
603336,2018/12/28,-0.0573
603336,2019/01/31,0.2349
603336,2019/02/28,0.7396
603336,2019/03/29,1.0805
603336,2019/04/30,1.1091
603336,2019/05/31,0.2725
603336,2019/06/28,0.5423
603336,2019/07/31,0.6161
603336,2019/08/30,0.4981
603336,2019/09/30,0.6423
603336,2019/10/31,-0.09
603336,2019/11/29,0.0514
603336,2019/12/31,-0.3148
603336,2020/01/23,-0.0665
603336,2020/02/28,-2.1035
603336,2020/03/31,-3.2893
603336,2020/04/30,-3.0651
603336,2020/05/29,-1.4873
603336,2020/06/30,-1.7324
603336,2020/07/31,-0.2376
603336,2020/08/31,-0.2812
603336,2020/09/30,0.1341
603336,2020/10/30,0.1614
603336,2020/11/30,0.3906
603336,2020/12/31,0.4134
603336,2021/01/29,0.3718
603336,2021/02/26,0.5662
603336,2021/03/31,1.4053
603336,2021/04/30,1.4492
603336,2021/05/31,1.7388
603336,2021/06/30,1.9618
603336,2021/07/30,2.048
603336,2021/08/31,1.9691
603336,2021/09/30,1.8377
603336,2021/10/29,1.4491
603336,2021/11/30,0.5769
603336,2021/12/31,0.8808
603337,2018/01/31,0.1771
603337,2018/02/28,0.1907
603337,2018/03/30,0.017
603337,2018/04/27,-0.3983
603337,2018/05/31,-0.3961
603337,2018/06/29,-0.0229
603337,2018/07/31,-0.0178
603337,2018/08/31,0.5108
603337,2018/09/28,0.4166
603337,2018/10/31,0.5242
603337,2018/11/30,0.5655
603337,2018/12/28,0.5053
603337,2019/01/31,0.7769
603337,2019/02/28,0.6181
603337,2019/03/29,0.6475
603337,2019/04/30,0.8091
603337,2019/05/31,0.9406
603337,2019/06/28,0.9392
603337,2019/07/31,0.9153
603337,2019/08/30,0.6705
603337,2019/09/30,0.6518
603337,2019/10/31,0.6594
603337,2019/11/29,0.7518
603337,2019/12/31,1.0975
603337,2020/01/23,0.8552
603337,2020/02/28,1.1379
603337,2020/03/31,1.3873
603337,2020/04/30,1.4534
603337,2020/05/29,1.212
603337,2020/06/30,2.3072
603337,2020/07/31,0.6647
603337,2020/08/31,0.908
603337,2020/09/30,1.0658
603337,2020/10/30,1.0366
603337,2020/11/30,0.958
603337,2020/12/31,0.9124
603337,2021/01/29,1.0652
603337,2021/02/26,0.8438
603337,2021/03/31,0.4745
603337,2021/04/30,0.6143
603337,2021/05/31,0.3767
603337,2021/06/30,0.2154
603337,2021/07/30,1.7447
603337,2021/08/31,0.3589
603337,2021/09/30,0.0369
603337,2021/10/29,0.1968
603337,2021/11/30,-0.5116
603337,2021/12/31,-0.8073
603338,2016/03/31,1.3559
603338,2016/04/29,1.4202
603338,2016/05/31,1.1936
603338,2016/06/30,1.2525
603338,2016/07/18,1.3628
603338,2016/08/31,1.0201
603338,2016/09/30,1.0511
603338,2016/10/31,0.9287
603338,2016/11/30,0.8627
603338,2016/12/30,0.8327
603338,2017/01/26,0.7605
603338,2017/02/28,0.4384
603338,2017/03/31,-0.2704
603338,2017/04/28,-0.4959
603338,2017/05/31,-0.3669
603338,2017/06/30,-0.0184
603338,2017/07/31,-0.1987
603338,2017/08/31,-0.193
603338,2017/09/29,-0.2138
603338,2017/10/31,-0.2805
603338,2017/11/30,-0.1603
603338,2017/12/29,-0.4517
603338,2018/01/31,-1.3336
603338,2018/02/28,-0.7368
603338,2018/03/30,-0.3659
603338,2018/04/27,-0.1692
603338,2018/05/31,-0.1698
603338,2018/06/29,-0.133
603338,2018/07/31,0.1561
603338,2018/08/31,0.2184
603338,2018/09/28,0.2194
603338,2018/10/31,0.0521
603338,2018/11/30,0.052
603338,2018/12/28,-0.06
603338,2019/01/31,0.9222
603338,2019/02/28,0.7914
603338,2019/03/29,0.8841
603338,2019/04/30,0.8129
603338,2019/05/31,0.8934
603338,2019/06/28,0.9208
603338,2019/07/31,0.8969
603338,2019/08/30,1.0667
603338,2019/09/30,1.1233
603338,2019/10/31,1.2479
603338,2019/11/29,1.18
603338,2019/12/31,1.3034
603338,2020/01/23,1.2867
603338,2020/02/28,2.0905
603338,2020/03/31,2.1651
603338,2020/04/30,3.0641
603338,2020/05/29,3.3362
603338,2020/06/30,2.9906
603338,2020/07/31,1.9481
603338,2020/08/31,1.8176
603338,2020/09/30,1.9048
603338,2020/10/30,1.9428
603338,2020/11/30,1.9724
603338,2020/12/31,2.022
603338,2021/01/29,1.9337
603338,2021/02/26,2.0075
603338,2021/03/31,1.898
603338,2021/04/30,1.8888
603338,2021/05/31,1.8498
603338,2021/06/30,1.7553
603338,2021/07/30,1.2859
603338,2021/08/31,1.6599
603338,2021/09/30,1.987
603338,2021/10/29,1.9205
603338,2021/11/30,1.2893
603338,2021/12/31,1.2526
603339,2017/05/31,1.5393
603339,2017/06/30,1.9065
603339,2017/07/31,1.8553
603339,2017/08/31,2.0667
603339,2017/09/29,1.7172
603339,2017/10/31,1.674
603339,2017/11/30,1.7041
603339,2017/12/29,1.1562
603339,2018/01/31,0.837
603339,2018/02/28,0.3778
603339,2018/03/30,0.2467
603339,2018/04/27,0.3798
603339,2018/05/31,0.3335
603339,2018/06/29,0.285
603339,2018/07/31,0.4982
603339,2018/08/31,0.2631
603339,2018/09/28,0.1922
603339,2018/10/31,0.1964
603339,2018/11/30,0.2655
603339,2018/12/28,0.295
603339,2019/01/31,0.567
603339,2019/02/28,1.0515
603339,2019/03/29,1.0933
603339,2019/04/30,1.0646
603339,2019/05/31,1.0668
603339,2019/06/28,1.1866
603339,2019/07/31,1.1746
603339,2019/08/30,1.232
603339,2019/09/30,1.3145
603339,2019/10/31,1.3485
603339,2019/11/29,1.4803
603339,2019/12/31,1.4151
603339,2020/01/23,1.4029
603339,2020/02/28,1.0365
603339,2020/03/31,0.984
603339,2020/04/30,1.4564
603339,2020/05/29,1.4905
603339,2020/06/30,1.1807
603339,2020/07/31,2.3463
603339,2020/08/31,2.1172
603339,2020/09/30,2.0417
603339,2020/10/30,2.0387
603339,2020/11/30,2.1006
603339,2020/12/31,2.2018
603339,2021/01/29,2.3519
603339,2021/02/26,2.5471
603339,2021/03/31,2.539
603339,2021/04/30,2.463
603339,2021/05/31,2.4664
603339,2021/06/30,2.5974
603339,2021/07/30,0.2508
603339,2021/08/31,0.635
603339,2021/09/30,0.217
603339,2021/10/29,0.232
603339,2021/11/30,-0.642
603339,2021/12/31,-0.3964
603345,2018/03/30,-0.3783
603345,2018/04/27,-0.0053
603345,2018/05/31,-0.0985
603345,2018/06/29,0.5694
603345,2018/07/31,1.244
603345,2018/08/31,1.3076
603345,2018/09/28,1.3354
603345,2018/10/31,1.4193
603345,2018/11/30,1.4295
603345,2018/12/28,1.5109
603345,2019/01/31,1.5236
603345,2019/02/28,0.4056
603345,2019/03/29,0.6317
603345,2019/04/30,0.7465
603345,2019/05/31,0.6669
603345,2019/06/28,0.5835
603345,2019/07/31,0.5638
603345,2019/08/30,0.463
603345,2019/09/30,0.3899
603345,2019/10/31,0.0773
603345,2019/11/29,0.0456
603345,2019/12/31,-0.2203
603345,2020/01/23,0.099
603345,2020/02/28,0.1102
603345,2020/03/31,-0.5716
603345,2020/04/30,-0.4414
603345,2020/05/29,-0.8011
603345,2020/06/30,-1.0962
603345,2020/07/31,0.0142
603345,2020/08/31,-0.089
603345,2020/09/30,0.2184
603345,2020/10/30,0.2459
603345,2020/11/30,-0.023
603345,2020/12/31,0.1882
603345,2021/01/29,-0.3011
603345,2021/02/26,0.2919
603345,2021/03/31,0.8209
603345,2021/04/30,0.7034
603345,2021/05/31,0.7349
603345,2021/06/30,0.9109
603345,2021/07/30,2.0229
603345,2021/08/31,1.255
603345,2021/09/30,1.5504
603345,2021/10/29,1.4628
603345,2021/11/30,2.5087
603345,2021/12/31,2.0371
603348,2019/04/30,1.4407
603348,2019/05/31,1.2496
603348,2019/06/28,0.9167
603348,2019/07/31,0.8916
603348,2019/08/30,0.6689
603348,2019/09/30,0.7971
603348,2019/10/31,0.8707
603348,2019/11/29,0.666
603348,2019/12/31,1.4869
603348,2020/01/23,1.6131
603348,2020/02/28,1.7015
603348,2020/03/31,2.4029
603348,2020/04/30,2.16
603348,2020/05/29,2.6768
603348,2020/06/30,2.8913
603348,2020/07/31,1.3713
603348,2020/08/31,1.4544
603348,2020/09/30,1.5148
603348,2020/10/30,1.4911
603348,2020/11/30,1.7315
603348,2020/12/31,1.2531
603348,2021/01/29,1.3123
603348,2021/02/26,1.2379
603348,2021/03/31,0.8835
603348,2021/04/30,0.7352
603348,2021/05/31,0.9461
603348,2021/06/30,0.9296
603348,2021/07/30,2.7485
603348,2021/08/31,2.3286
603348,2021/09/30,2.3871
603348,2021/10/29,2.0451
603348,2021/11/30,1.0272
603348,2021/12/31,1.4426
603351,2020/01/23,0.9064
603351,2020/02/28,0.5797
603351,2020/03/31,0.7998
603351,2020/04/30,0.8572
603351,2020/05/29,1.0192
603351,2020/06/30,0.9981
603351,2020/07/31,2.5458
603351,2020/08/31,2.467
603351,2020/09/30,2.3895
603351,2020/10/30,2.4167
603351,2020/11/30,2.3128
603351,2020/12/31,2.2328
603351,2021/01/29,2.3497
603351,2021/02/26,2.4291
603351,2021/03/31,2.5639
603351,2021/04/30,2.6105
603351,2021/05/31,2.7294
603351,2021/06/30,2.9609
603351,2021/07/30,0.7215
603351,2021/08/31,1.1208
603351,2021/09/30,1.208
603351,2021/10/29,1.549
603351,2021/11/30,1.3358
603351,2021/12/31,1.6448
603353,2021/04/30,4.4931
603353,2021/05/31,4.2449
603353,2021/06/30,3.562
603353,2021/07/30,1.2313
603353,2021/08/31,0.801
603353,2021/09/30,0.1454
603353,2021/10/29,0.1616
603353,2021/11/30,0.6423
603353,2021/12/31,0.9731
603355,2016/05/31,1.4632
603355,2016/06/30,1.3573
603355,2016/07/29,1.7607
603355,2016/08/31,1.4578
603355,2016/09/30,1.42
603355,2016/10/31,1.3142
603355,2016/11/30,1.2541
603355,2016/12/30,1.2696
603355,2017/01/26,0.7895
603355,2017/02/28,0.68
603355,2017/03/31,-0.4546
603355,2017/04/28,-0.66
603355,2017/05/31,-0.5387
603355,2017/06/30,-0.4006
603355,2017/07/31,-0.7357
603355,2017/08/31,-0.9443
603355,2017/09/29,-0.8227
603355,2017/10/31,-0.8536
603355,2017/11/30,-1.2535
603355,2017/12/29,-1.7651
603355,2018/01/31,-3.3372
603355,2018/02/28,-1.657
603355,2018/03/30,-1.3882
603355,2018/04/27,-1.0451
603355,2018/05/31,-1.0121
603355,2018/06/29,-0.7621
603355,2018/07/31,-0.5971
603355,2018/08/31,-0.3772
603355,2018/09/28,-0.3758
603355,2018/10/31,-0.5841
603355,2018/11/30,-0.5973
603355,2018/12/28,-0.6618
603355,2019/01/31,0.4107
603355,2019/02/28,0.8018
603355,2019/03/29,0.893
603355,2019/04/30,0.8061
603355,2019/05/31,0.8924
603355,2019/06/28,0.8695
603355,2019/07/31,0.8757
603355,2019/08/30,0.8079
603355,2019/09/30,0.8817
603355,2019/10/31,1.4093
603355,2019/11/29,1.3127
603355,2019/12/31,1.3828
603355,2020/01/23,1.3468
603355,2020/02/28,1.6079
603355,2020/03/31,1.558
603355,2020/04/30,1.6053
603355,2020/05/29,1.3943
603355,2020/06/30,1.5094
603355,2020/07/31,0.9747
603355,2020/08/31,1.0364
603355,2020/09/30,0.6645
603355,2020/10/30,0.6628
603355,2020/11/30,0.396
603355,2020/12/31,0.2674
603355,2021/01/29,0.3008
603355,2021/02/26,0.1827
603355,2021/03/31,-0.6216
603355,2021/04/30,-0.8556
603355,2021/05/31,-0.6993
603355,2021/06/30,-0.8273
603355,2021/07/30,0.5111
603355,2021/08/31,-0.0275
603355,2021/09/30,0.5127
603355,2021/10/29,0.5787
603355,2021/11/30,1.1931
603355,2021/12/31,1.1672
603356,2019/01/31,-0.0051
603356,2019/02/28,0.8571
603356,2019/03/29,0.9495
603356,2019/04/30,1.019
603356,2019/05/31,0.9278
603356,2019/06/28,0.902
603356,2019/07/31,0.8912
603356,2019/08/30,0.6486
603356,2019/09/30,0.6164
603356,2019/10/31,0.7841
603356,2019/11/29,0.8963
603356,2019/12/31,1.1307
603356,2020/01/23,1.2702
603356,2020/02/28,0.7545
603356,2020/03/31,0.6574
603356,2020/04/30,1.0621
603356,2020/05/29,1.0168
603356,2020/06/30,1.0734
603356,2020/07/31,-0.154
603356,2020/08/31,-0.2079
603356,2020/09/30,0.0944
603356,2020/10/30,0.0903
603356,2020/11/30,-0.0131
603356,2020/12/31,-0.2279
603356,2021/01/29,-0.1625
603356,2021/02/26,-0.0758
603356,2021/03/31,0.0943
603356,2021/04/30,0.0432
603356,2021/05/31,0.0141
603356,2021/06/30,-0.1852
603356,2021/07/30,0.5877
603356,2021/08/31,0.501
603356,2021/09/30,0.2217
603356,2021/10/29,0.0729
603356,2021/11/30,0.0979
603356,2021/12/31,0.2411
603357,2018/08/31,0.3991
603357,2018/09/28,0.5774
603357,2018/10/31,0.5467
603357,2018/11/30,0.6131
603357,2018/12/28,0.6815
603357,2019/01/31,0.5369
603357,2019/02/28,0.6896
603357,2019/03/29,0.7382
603357,2019/04/30,0.7247
603357,2019/05/31,0.7388
603357,2019/06/28,0.6113
603357,2019/07/31,0.6283
603357,2019/08/30,0.7028
603357,2019/09/30,0.6967
603357,2019/10/31,0.8269
603357,2019/11/29,0.9388
603357,2019/12/31,0.9628
603357,2020/01/23,1.0005
603357,2020/02/28,0.5879
603357,2020/03/31,0.2491
603357,2020/04/30,0.3375
603357,2020/05/29,0.2338
603357,2020/06/30,0.3081
603357,2020/07/31,0.6606
603357,2020/08/31,0.5906
603357,2020/09/30,0.707
603357,2020/10/30,0.7092
603357,2020/11/30,0.7213
603357,2020/12/31,0.718
603357,2021/01/29,0.7747
603357,2021/02/26,0.814
603357,2021/03/31,0.8154
603357,2021/04/30,0.8479
603357,2021/05/31,0.8342
603357,2021/06/30,0.8471
603357,2021/07/30,0.635
603357,2021/08/31,0.7991
603357,2021/09/30,0.6133
603357,2021/10/29,0.6285
603357,2021/11/30,0.511
603357,2021/12/31,0.7921
603358,2018/01/31,1.2663
603358,2018/02/28,0.5606
603358,2018/03/30,0.1301
603358,2018/04/27,0.1761
603358,2018/05/31,0.1666
603358,2018/06/29,0.4529
603358,2018/07/31,0.7107
603358,2018/08/31,0.7028
603358,2018/09/28,0.5773
603358,2018/10/31,0.5549
603358,2018/11/30,0.5984
603358,2018/12/28,0.6328
603358,2019/01/31,1.0301
603358,2019/02/28,1.1921
603358,2019/03/29,1.4311
603358,2019/04/30,1.376
603358,2019/05/31,1.3305
603358,2019/06/28,1.2284
603358,2019/07/31,1.18
603358,2019/08/30,1.1108
603358,2019/09/30,1.2214
603358,2019/10/31,1.1034
603358,2019/11/29,1.0748
603358,2019/12/31,1.089
603358,2020/01/23,0.9768
603358,2020/02/28,0.6923
603358,2020/03/31,0.9619
603358,2020/04/30,1.3389
603358,2020/05/29,1.1476
603358,2020/06/30,1.4
603358,2020/07/31,0.2476
603358,2020/08/31,0.2655
603358,2020/09/30,0.537
603358,2020/10/30,0.5152
603358,2020/11/30,0.3685
603358,2020/12/31,0.3051
603358,2021/01/29,0.556
603358,2021/02/26,0.7273
603358,2021/03/31,-0.1987
603358,2021/04/30,-0.3086
603358,2021/05/31,-0.3885
603358,2021/06/30,-0.5473
603358,2021/07/30,0.0051
603358,2021/08/31,-0.3594
603358,2021/09/30,-1.2274
603358,2021/10/29,-1.3483
603358,2021/11/30,-1.0441
603358,2021/12/31,-1.5597
