日期, 市场指数, 组合1, 组合2, 组合3, 组合4, 组合5, 无风险利率, 市场溢酬因子, 市值因子, 账面市值比因子 
20120608, 2281.450000, 2459.850000, 1997.270000, 1623.620000, 4328.760000, 3135.210000, 0.000113, -0.005000, -0.001400, 0.000800 
20120611, 2305.860000, 2499.260000, 2022.820000, 1649.020000, 4365.070000, 3181.230000, 0.000112, 0.013800, 0.001500, 0.000800 
20120612, 2289.790000, 2450.710000, 2003.890000, 1634.440000, 4338.360000, 3214.380000, 0.000112, -0.005900, 0.002800, -0.001100 
20120613, 2318.920000, 2463.400000, 2026.080000, 1657.080000, 4468.440000, 3300.640000, 0.000111, 0.015200, 0.003800, -0.004400 
20120614, 2295.950000, 2426.110000, 2001.390000, 1642.490000, 4510.910000, 3285.950000, 0.000111, -0.006500, -0.001800, -0.003600 
20120615, 2306.850000, 2437.960000, 2002.150000, 1643.210000, 4436.190000, 3319.820000, 0.000111, 0.003600, 0.001400, 0.001900 
20120618, 2316.050000, 2458.210000, 2012.370000, 1650.850000, 4445.000000, 3369.140000, 0.000111, 0.005400, 0.003300, -0.005700 
20120619, 2300.800000, 2432.970000, 1993.490000, 1634.920000, 4416.510000, 3370.270000, 0.000110, -0.007100, 0.003100, -0.000800 
20120620, 2292.880000, 2439.330000, 1991.190000, 1631.220000, 4373.990000, 3293.310000, 0.000111, -0.001400, -0.001300, 0.003600 
20120621, 2260.880000, 2371.850000, 1954.910000, 1612.520000, 4328.530000, 3266.020000, 0.000111, -0.014300, 0.001200, 0.001300 
20120625, 2224.110000, 2286.760000, 1880.910000, 1580.900000, 4258.250000, 3253.030000, 0.000112, -0.018900, -0.003200, 0.005700 
20120626, 2222.070000, 2283.670000, 1874.990000, 1578.830000, 4245.600000, 3243.460000, 0.000113, -0.000500, 0.001200, 0.000600 
20120627, 2216.930000, 2284.750000, 1849.270000, 1570.680000, 4286.070000, 3278.060000, 0.000113, -0.002100, 0.000700, -0.002600 
20120628, 2195.840000, 2256.830000, 1807.350000, 1546.560000, 4254.300000, 3312.210000, 0.000112, -0.009900, -0.003400, 0.000100 
20120629, 2225.430000, 2289.250000, 1838.130000, 1560.070000, 4321.720000, 3355.650000, 0.000112, 0.013200, 0.000200, -0.004400 
20120702, 2226.110000, 2289.890000, 1853.920000, 1546.660000, 4394.000000, 3428.110000, 0.000112, 0.003600, 0.008500, -0.008300 
20120703, 2229.190000, 2297.070000, 1846.370000, 1544.330000, 4439.060000, 3403.120000, 0.000111, 0.002200, 0.001200, 0.001600 
20120704, 2227.320000, 2314.670000, 1847.350000, 1536.630000, 4459.740000, 3349.910000, 0.000111, -0.001900, -0.001300, -0.000600 
20120705, 2201.350000, 2280.280000, 1803.120000, 1507.470000, 4399.770000, 3335.830000, 0.000111, -0.012900, -0.009900, 0.003000 
20120706, 2223.580000, 2310.500000, 1841.390000, 1526.900000, 4540.140000, 3436.820000, 0.000110, 0.013800, -0.000600, -0.006300 
20120709, 2170.810000, 2215.980000, 1789.310000, 1483.200000, 4504.700000, 3427.020000, 0.000109, -0.023300, -0.005700, -0.003900 
20120710, 2164.440000, 2211.360000, 1780.660000, 1477.040000, 4440.800000, 3335.880000, 0.000108, -0.004300, -0.005700, 0.006700 
20120711, 2175.380000, 2233.950000, 1801.890000, 1493.500000, 4523.060000, 3440.860000, 0.000107, 0.006700, -0.001900, -0.005700 
20120712, 2185.490000, 2317.720000, 1825.660000, 1504.470000, 4537.060000, 3467.660000, 0.000106, 0.007400, 0.001800, -0.003800 
20120713, 2185.890000, 2303.770000, 1817.860000, 1502.190000, 4580.130000, 3486.420000, 0.000105, -0.000600, -0.006000, -0.002800 
20120716, 2147.950000, 2266.080000, 1774.240000, 1463.010000, 4470.570000, 3420.880000, 0.000104, -0.022000, -0.021400, 0.005700 
20120717, 2161.190000, 2289.500000, 1791.670000, 1473.000000, 4411.000000, 3389.780000, 0.000104, 0.005800, 0.004600, 0.003600 
20120718, 2169.100000, 2316.480000, 1801.520000, 1479.640000, 4379.300000, 3379.660000, 0.000104, 0.003000, 0.009600, 0.001400 
20120719, 2184.840000, 2319.260000, 1804.950000, 1486.120000, 4388.160000, 3391.150000, 0.000104, 0.007900, 0.010000, 0.000000 
20120720, 2168.640000, 2286.520000, 1783.200000, 1471.450000, 4339.170000, 3405.190000, 0.000104, -0.008000, 0.005500, -0.001700 
20120723, 2141.400000, 2252.970000, 1759.320000, 1456.560000, 4287.010000, 3403.960000, 0.000103, -0.012500, 0.003000, 0.001500 
20120724, 2146.590000, 2265.190000, 1764.250000, 1461.580000, 4328.280000, 3412.380000, 0.000103, 0.003800, 0.004100, -0.001400 
20120725, 2136.150000, 2236.030000, 1751.690000, 1452.410000, 4326.240000, 3414.300000, 0.000103, -0.005500, -0.003000, -0.001300 
20120726, 2126.000000, 2235.320000, 1751.260000, 1442.660000, 4268.160000, 3366.400000, 0.000103, -0.005800, -0.004200, 0.002000 
20120727, 2128.760000, 2252.820000, 1751.680000, 1444.020000, 4238.890000, 3287.360000, 0.000103, -0.000500, -0.003900, 0.005500 
20120730, 2109.910000, 2251.800000, 1724.330000, 1431.190000, 4206.700000, 3243.570000, 0.000103, -0.010300, -0.019200, 0.007500 
20120731, 2103.630000, 2217.820000, 1698.200000, 1416.910000, 4109.880000, 3231.920000, 0.000102, -0.005200, -0.010300, 0.005900 
20120801, 2123.360000, 2253.300000, 1732.250000, 1435.890000, 4140.920000, 3295.280000, 0.000102, 0.011100, 0.004400, -0.001800 
20120802, 2111.180000, 2225.400000, 1715.860000, 1421.180000, 4127.390000, 3351.650000, 0.000102, -0.006900, 0.001800, -0.002500 
20120803, 2132.800000, 2267.140000, 1745.760000, 1435.400000, 4187.930000, 3407.430000, 0.000101, 0.012300, 0.009400, -0.005700 
20120806, 2154.920000, 2306.410000, 1804.930000, 1455.420000, 4266.650000, 3461.670000, 0.000101, 0.013500, 0.009400, -0.010800 
20120807, 2157.620000, 2304.270000, 1833.240000, 1462.360000, 4295.390000, 3458.720000, 0.000100, 0.002600, 0.008300, -0.004900 
20120808, 2160.990000, 2310.440000, 1833.530000, 1458.380000, 4272.150000, 3396.520000, 0.000100, 0.000600, 0.000800, 0.000000 
20120809, 2174.100000, 2319.110000, 1845.220000, 1468.450000, 4391.030000, 3504.490000, 0.000099, 0.008400, 0.002400, -0.004900 
20120810, 2168.810000, 2296.370000, 1831.340000, 1459.410000, 4337.740000, 3534.910000, 0.000098, -0.003000, 0.006200, 0.001700 
20120813, 2136.080000, 2252.030000, 1798.160000, 1433.930000, 4312.400000, 3527.710000, 0.000098, -0.016500, -0.006400, -0.001700 
20120814, 2142.530000, 2275.110000, 1791.570000, 1437.340000, 4329.550000, 3526.990000, 0.000098, 0.003900, 0.008600, 0.002000 
20120815, 2118.950000, 2238.720000, 1769.060000, 1420.020000, 4283.520000, 3498.580000, 0.000098, -0.010100, 0.002000, -0.002200 
20120816, 2112.200000, 2227.900000, 1761.330000, 1417.410000, 4212.480000, 3436.500000, 0.000099, -0.004600, -0.001200, 0.004100 
20120817, 2114.890000, 2234.280000, 1768.920000, 1416.540000, 4156.130000, 3401.000000, 0.000099, -0.000200, 0.002900, 0.005700 
20120820, 2106.960000, 2221.550000, 1759.130000, 1408.440000, 4202.880000, 3411.540000, 0.000099, -0.002300, 0.008000, -0.006600 
20120821, 2118.270000, 2234.530000, 1774.210000, 1420.170000, 4288.630000, 3496.390000, 0.000100, 0.007200, 0.008500, -0.006100 
20120822, 2107.710000, 2212.560000, 1755.250000, 1406.370000, 4248.390000, 3473.750000, 0.000100, -0.006000, 0.004300, -0.000500 
20120823, 2113.070000, 2228.400000, 1783.260000, 1406.740000, 4235.450000, 3483.230000, 0.000100, 0.003100, 0.006100, -0.000900 
20120824, 2092.100000, 2175.220000, 1752.000000, 1389.690000, 4227.420000, 3440.800000, 0.000100, -0.012500, -0.009300, 0.001500 
20120827, 2055.710000, 2117.020000, 1696.060000, 1351.380000, 4149.460000, 3383.630000, 0.000099, -0.019300, -0.000800, 0.002400 
20120828, 2073.150000, 2142.860000, 1706.610000, 1358.370000, 4118.030000, 3357.070000, 0.000100, 0.007600, 0.000500, 0.007500 
20120829, 2053.240000, 2090.790000, 1668.770000, 1341.620000, 4081.350000, 3343.120000, 0.000100, -0.009300, 0.009600, 0.000100 
20120830, 2052.590000, 2097.960000, 1648.080000, 1334.900000, 4004.630000, 3266.930000, 0.000099, -0.004000, -0.010500, 0.005600 
20120831, 2047.520000, 2090.130000, 1634.350000, 1325.610000, 4035.060000, 3261.360000, 0.000100, -0.001100, 0.007200, -0.003100 
20120903, 2059.150000, 2107.830000, 1661.350000, 1332.000000, 4113.570000, 3343.390000, 0.000100, 0.009900, 0.003900, -0.007500 
20120904, 2043.650000, 2091.490000, 1646.170000, 1312.810000, 4115.780000, 3322.710000, 0.000100, -0.008500, -0.000500, -0.002600 
20120905, 2037.680000, 2067.680000, 1649.530000, 1307.810000, 4131.200000, 3334.760000, 0.000100, -0.000800, 0.008000, -0.001500 
20120906, 2051.920000, 2089.180000, 1670.880000, 1327.320000, 4142.410000, 3341.130000, 0.000100, 0.007600, 0.005100, 0.000800 
20120907, 2127.760000, 2208.930000, 1763.400000, 1394.130000, 4273.560000, 3434.660000, 0.000100, 0.037300, -0.007000, -0.001500 
20120910, 2134.890000, 2226.680000, 1789.550000, 1402.560000, 4275.410000, 3431.050000, 0.000100, 0.004600, 0.005700, -0.000900 
20120911, 2120.550000, 2201.890000, 1774.350000, 1395.510000, 4255.310000, 3461.680000, 0.000100, -0.006200, 0.004000, -0.003100 
20120912, 2126.550000, 2228.330000, 1795.460000, 1403.960000, 4275.390000, 3487.910000, 0.000100, 0.003500, 0.002700, -0.003900 
20120913, 2110.380000, 2198.200000, 1761.860000, 1397.020000, 4229.300000, 3457.570000, 0.000100, -0.009400, -0.005200, 0.003100 
20120914, 2123.850000, 2227.650000, 1799.220000, 1394.240000, 4238.580000, 3449.850000, 0.000100, 0.005500, -0.005400, -0.000900 
20120917, 2078.500000, 2164.240000, 1765.810000, 1352.370000, 4151.470000, 3358.580000, 0.000100, -0.023000, -0.006700, -0.001000 
20120918, 2059.540000, 2125.610000, 1728.670000, 1336.640000, 4136.340000, 3360.650000, 0.000100, -0.007000, 0.004200, 0.000000 
20120919, 2067.830000, 2141.390000, 1768.030000, 1341.360000, 4110.690000, 3387.890000, 0.000100, 0.004900, 0.005100, -0.000900 
20120920, 2024.840000, 2073.340000, 1713.360000, 1315.480000, 4027.010000, 3290.910000, 0.000100, -0.023300, -0.009300, 0.003200 
20120921, 2026.690000, 2095.590000, 1734.690000, 1314.880000, 4009.730000, 3262.730000, 0.000101, -0.000100, -0.010300, 0.001500 
20120924, 2033.190000, 2122.030000, 1741.890000, 1319.480000, 4040.880000, 3271.380000, 0.000101, 0.004400, 0.002400, -0.004800 
20120925, 2029.290000, 2119.240000, 1721.680000, 1309.840000, 4054.640000, 3262.680000, 0.000101, -0.002700, -0.005700, 0.001100 
20120926, 2004.170000, 2097.850000, 1689.210000, 1293.730000, 3989.710000, 3221.110000, 0.000101, -0.015300, -0.011900, 0.004300 
20120927, 2056.320000, 2180.740000, 1737.540000, 1327.650000, 4076.050000, 3277.140000, 0.000101, 0.026600, -0.004700, 0.000400 
20120928, 2086.170000, 2214.590000, 1781.100000, 1356.010000, 4168.250000, 3328.530000, 0.000101, 0.016000, -0.002200, -0.002800 
20121008, 2074.420000, 2180.880000, 1756.530000, 1348.620000, 4141.010000, 3327.770000, 0.000101, -0.006400, 0.009400, -0.000200 
20121009, 2115.230000, 2227.580000, 1793.140000, 1378.220000, 4215.060000, 3425.640000, 0.000101, 0.021600, 0.005500, 0.000200 
20121010, 2119.940000, 2236.220000, 1800.780000, 1379.320000, 4209.160000, 3452.030000, 0.000101, 0.004100, 0.007300, -0.002400 
20121011, 2102.870000, 2202.420000, 1785.170000, 1366.480000, 4179.140000, 3410.090000, 0.000101, -0.009900, -0.005000, 0.000300 
20121012, 2104.930000, 2213.590000, 1777.410000, 1363.430000, 4156.830000, 3397.350000, 0.000101, 0.000100, 0.000700, 0.001400 
20121015, 2098.700000, 2195.100000, 1751.050000, 1352.970000, 4173.090000, 3435.120000, 0.000101, -0.003600, -0.003700, -0.001300 
20121016, 2098.810000, 2194.380000, 1743.350000, 1355.530000, 4250.140000, 3477.870000, 0.000101, 0.000700, 0.002300, -0.005000 
20121017, 2105.620000, 2204.160000, 1757.150000, 1359.630000, 4245.770000, 3468.190000, 0.000101, 0.002700, -0.000200, 0.002100 
20121018, 2131.690000, 2243.730000, 1784.340000, 1382.360000, 4300.800000, 3485.180000, 0.000101, 0.014000, 0.000200, 0.005000 
20121019, 2128.300000, 2238.050000, 1778.260000, 1383.050000, 4294.510000, 3451.860000, 0.000102, -0.001800, 0.000300, -0.000200 
20121022, 2132.760000, 2249.930000, 1771.610000, 1383.940000, 4313.130000, 3466.010000, 0.000101, 0.002500, 0.004800, 0.001000 
20121023, 2114.450000, 2215.540000, 1759.560000, 1370.640000, 4239.660000, 3394.550000, 0.000101, -0.010100, 0.001600, 0.003300 
20121024, 2115.990000, 2202.940000, 1751.870000, 1374.590000, 4246.010000, 3367.550000, 0.000101, -0.000400, -0.001600, 0.006500 
20121025, 2101.580000, 2167.150000, 1744.880000, 1369.630000, 4209.150000, 3334.080000, 0.000102, -0.007500, -0.004200, 0.000400 
20121026, 2066.210000, 2132.990000, 1689.550000, 1340.730000, 4143.300000, 3312.830000, 0.000102, -0.017900, -0.004900, 0.004500 
20121029, 2058.940000, 2127.940000, 1674.540000, 1335.190000, 4147.350000, 3338.270000, 0.000102, -0.003100, 0.000800, 0.001700 
20121030, 2062.350000, 2133.430000, 1683.030000, 1335.490000, 4156.010000, 3337.750000, 0.000102, 0.001300, -0.000400, 0.000400 
20121031, 2068.880000, 2148.400000, 1690.850000, 1343.720000, 4174.640000, 3394.890000, 0.000102, 0.003400, -0.001100, -0.001200 
20121101, 2104.430000, 2181.950000, 1737.780000, 1365.710000, 4239.850000, 3427.770000, 0.000102, 0.017800, 0.000600, 0.001800 
20121102, 2117.050000, 2186.150000, 1733.730000, 1374.470000, 4278.090000, 3420.940000, 0.000102, 0.005100, 0.001300, 0.003000 
20121105, 2114.030000, 2204.800000, 1724.760000, 1377.090000, 4229.620000, 3402.180000, 0.000102, -0.002600, 0.001400, 0.000800 
20121106, 2106.000000, 2182.700000, 1722.970000, 1367.570000, 4177.380000, 3401.470000, 0.000102, -0.004800, -0.002200, 0.001800 
20121107, 2105.730000, 2184.320000, 1740.800000, 1360.150000, 4182.720000, 3387.110000, 0.000102, -0.000600, -0.000400, -0.002900 
20121108, 2071.510000, 2119.950000, 1699.220000, 1333.260000, 4133.100000, 3341.680000, 0.000102, -0.018400, -0.007300, 0.002600 
20121109, 2069.070000, 2118.610000, 1693.410000, 1336.790000, 4119.800000, 3301.800000, 0.000102, -0.002300, 0.001200, 0.000500 
20121112, 2079.270000, 2130.590000, 1701.850000, 1352.330000, 4082.490000, 3266.740000, 0.000103, 0.005000, 0.005100, 0.005300 
20121113, 2047.890000, 2091.390000, 1674.240000, 1328.190000, 4021.160000, 3219.560000, 0.000103, -0.016600, -0.003900, -0.003700 
20121114, 2055.420000, 2103.070000, 1693.480000, 1332.570000, 4053.210000, 3254.280000, 0.000103, 0.003500, -0.002900, -0.000800 
20121115, 2030.290000, 2064.210000, 1664.340000, 1309.830000, 4005.870000, 3240.990000, 0.000103, -0.013400, -0.004800, 0.001700 
20121116, 2014.720000, 2036.190000, 1653.310000, 1307.380000, 3946.550000, 3212.550000, 0.000103, -0.008300, 0.002100, 0.003300 
20121119, 2016.980000, 2046.380000, 1668.480000, 1312.680000, 3862.900000, 3188.170000, 0.000104, 0.000700, 0.007700, 0.005500 
20121120, 2008.920000, 2027.820000, 1664.640000, 1303.100000, 3852.130000, 3177.500000, 0.000104, -0.003700, -0.000200, -0.000400 
20121121, 2030.320000, 2065.030000, 1683.010000, 1320.720000, 3862.420000, 3196.720000, 0.000104, 0.010800, -0.000400, 0.004000 
20121122, 2015.610000, 2036.900000, 1662.150000, 1309.340000, 3818.660000, 3145.910000, 0.000104, -0.008600, -0.000200, 0.003600 
20121123, 2027.380000, 2047.300000, 1673.820000, 1318.410000, 3867.380000, 3151.160000, 0.000104, 0.005300, -0.003700, 0.000800 
20121126, 2017.460000, 2023.800000, 1670.620000, 1312.280000, 3799.930000, 3134.050000, 0.000104, -0.007700, -0.002900, 0.002800 
20121127, 1991.160000, 1989.920000, 1635.610000, 1290.110000, 3729.180000, 3049.840000, 0.000104, -0.016600, -0.027800, 0.006200 
20121128, 1973.520000, 1982.020000, 1596.240000, 1273.470000, 3680.480000, 2994.480000, 0.000104, -0.011900, -0.012200, 0.008100 
20121129, 1963.490000, 1963.430000, 1585.590000, 1270.110000, 3673.920000, 2995.690000, 0.000105, -0.006200, -0.008400, 0.005200 
20121130, 1980.120000, 1976.910000, 1612.260000, 1290.630000, 3677.180000, 3030.910000, 0.000105, 0.009900, 0.001900, 0.005800 
20121203, 1959.770000, 1926.730000, 1582.600000, 1280.920000, 3524.550000, 2966.750000, 0.000105, -0.014500, -0.012000, 0.016400 
20121204, 1975.140000, 1946.160000, 1595.180000, 1296.130000, 3545.900000, 2973.300000, 0.000105, 0.009500, 0.002900, 0.001200 
20121205, 2031.910000, 2013.160000, 1660.170000, 1339.070000, 3611.760000, 3058.860000, 0.000105, 0.030900, 0.008000, -0.003300 
20121206, 2029.240000, 2006.610000, 1645.260000, 1332.910000, 3593.630000, 3044.260000, 0.000105, -0.001500, 0.002900, 0.004000 
20121207, 2061.790000, 2063.020000, 1683.550000, 1353.840000, 3675.240000, 3107.260000, 0.000105, 0.017400, 0.006800, -0.004400 
20121210, 2083.770000, 2081.890000, 1705.050000, 1372.280000, 3719.130000, 3112.390000, 0.000105, 0.011400, 0.009400, -0.004700 
20121211, 2074.700000, 2082.510000, 1695.820000, 1357.280000, 3732.790000, 3093.100000, 0.000106, -0.005200, -0.002800, -0.001800 
20121212, 2082.730000, 2076.560000, 1708.680000, 1359.330000, 3755.610000, 3082.630000, 0.000106, 0.003000, -0.003000, -0.004400 
20121213, 2061.480000, 2051.140000, 1679.710000, 1346.200000, 3713.950000, 3075.900000, 0.000106, -0.011000, -0.002400, 0.004300 
20121214, 2150.630000, 2141.310000, 1752.420000, 1407.610000, 3827.030000, 3167.200000, 0.000106, 0.042700, 0.001400, 0.001700 
20121217, 2160.340000, 2189.220000, 1772.260000, 1415.770000, 3873.370000, 3095.550000, 0.000106, 0.004800, 0.001700, -0.002100 
20121218, 2162.460000, 2180.160000, 1785.940000, 1414.250000, 3862.380000, 3076.810000, 0.000106, -0.000300, -0.002900, -0.003600 
20121219, 2162.240000, 2196.170000, 1773.090000, 1421.680000, 3892.530000, 3070.630000, 0.000106, 0.001600, -0.000300, -0.000400 
20121220, 2168.350000, 2210.680000, 1805.550000, 1430.160000, 3890.780000, 3043.080000, 0.000106, 0.003100, -0.004400, 0.001100 
20121221, 2153.310000, 2204.230000, 1783.690000, 1420.460000, 3869.010000, 3075.450000, 0.000106, -0.005200, 0.003100, 0.001100 
20121224, 2159.050000, 2200.630000, 1787.780000, 1419.810000, 3826.760000, 3147.490000, 0.000107, 0.003100, 0.006300, 0.002700 
20121225, 2213.610000, 2256.860000, 1812.330000, 1459.790000, 3910.040000, 3229.100000, 0.000107, 0.025100, -0.000100, 0.004000 
20121226, 2219.130000, 2266.580000, 1828.350000, 1464.660000, 3967.660000, 3236.520000, 0.000107, 0.005500, 0.008300, -0.002100 
20121227, 2205.900000, 2257.470000, 1812.900000, 1461.730000, 3982.450000, 3222.070000, 0.000107, -0.005900, -0.005900, -0.002700 
20121228, 2233.250000, 2275.350000, 1829.670000, 1479.100000, 4030.250000, 3250.660000, 0.000107, 0.012500, 0.000200, 0.000100 
20121231, 2269.130000, 2303.670000, 1850.280000, 1499.640000, 4070.970000, 3268.420000, 0.000107, 0.014900, -0.003800, 0.002700 
20130104, 2276.990000, 2293.990000, 1858.910000, 1504.260000, 4033.980000, 3190.590000, 0.000107, 0.000500, -0.001000, 0.007000 
20130107, 2285.360000, 2297.030000, 1856.460000, 1506.440000, 4075.220000, 3246.310000, 0.000107, 0.005000, 0.013600, -0.005400 
20130108, 2276.070000, 2281.270000, 1863.660000, 1504.120000, 4152.780000, 3342.780000, 0.000107, -0.000800, 0.009100, -0.011700 
20130109, 2275.340000, 2330.820000, 1853.400000, 1497.200000, 4194.140000, 3344.290000, 0.000107, 0.000900, -0.000700, -0.006000 
20130110, 2283.660000, 2320.360000, 1860.540000, 1510.260000, 4188.860000, 3366.320000, 0.000107, 0.004000, 0.004300, 0.002600 
20130111, 2243.000000, 2266.430000, 1809.810000, 1482.050000, 4117.970000, 3322.580000, 0.000107, -0.018600, -0.001600, -0.003100 
20130114, 2311.740000, 2324.550000, 1861.530000, 1535.390000, 4232.060000, 3445.690000, 0.000107, 0.032500, 0.007000, -0.000100 
20130115, 2325.680000, 2342.280000, 1886.220000, 1548.400000, 4278.760000, 3501.260000, 0.000107, 0.008100, 0.010100, -0.005700 
20130116, 2309.500000, 2333.920000, 1895.390000, 1545.690000, 4294.770000, 3524.180000, 0.000107, -0.005800, 0.004000, -0.009500 
20130117, 2284.910000, 2298.350000, 1868.710000, 1518.880000, 4281.290000, 3529.500000, 0.000107, -0.010800, -0.001900, 0.003000 
20130118, 2317.070000, 2341.180000, 1889.230000, 1543.280000, 4326.800000, 3571.520000, 0.000107, 0.014800, 0.000800, 0.004600 
