,yyyymm,Ret,Rfree,ExRet,DP,EP,VOL,BILL,BOND,TERM,CREDIT,PPIG,IPG,MA112,MA312,MOM6,DPL1,EPL1,VOLL1,BILLL1,BONDL1,TERML1,CREDITL1,PPIGL1,IPGL1,MA112L1,MA312L1,MOM6L1
662,198203,-0.006805,0.010567,-0.017372,-2.813054,-2.022839,0.122049,-0.002075,0.002533,0.0039,0.0071,-0.200401,-0.762549,0,0,0,-2.827747,-2.020757,0.133439,-0.015167,0.005192,0.0174,0.0125,0.100301,1.982534,0.0,0.0,0.0
663,198204,0.041550,0.010583,0.030967,-2.847834,-2.076581,0.129770,-0.009508,-0.001500,0.0080,0.0098,0.000000,-0.879388,0,0,0,-2.813054,-2.022839,0.122049,-0.002075,0.002533,0.0039,0.0071,-0.200401,-0.762549,0.0,0.0,0.0
664,198205,-0.029505,0.010075,-0.039580,-2.803450,-2.051359,0.138079,-0.008483,-0.001275,0.0088,0.0068,0.200803,-0.643446,0,0,0,-2.847834,-2.076581,0.129770,-0.009508,-0.001500,0.0080,0.0098,0.000000,-0.879388,0.0,0.0,0.0
665,198206,-0.015779,0.010392,-0.026171,-2.778536,-2.045802,0.140801,-0.011075,0.003225,0.0203,0.0069,0.200401,-0.336671,0,0,0,-2.803450,-2.051359,0.138079,-0.008483,-0.001275,0.0088,0.0068,0.200803,-0.643446,0.0,0.0,0.0
666,198207,-0.020199,0.009458,-0.029657,-2.753322,-2.036994,0.147851,-0.005392,-0.002625,0.0105,0.0109,0.400000,-0.310992,0,0,0,-2.778536,-2.045802,0.140801,-0.011075,0.003225,0.0203,0.0069,0.200401,-0.336671,0.0,0.0,0.0
667,198208,0.127402,0.007233,0.120169,-2.861099,-2.161394,0.173851,-0.013592,-0.010833,0.0119,0.0117,-0.099602,-0.876263,1,0,1,-2.753322,-2.036994,0.147851,-0.005392,-0.002625,0.0105,0.0109,0.400000,-0.310992,0.0,0.0,0.0
668,198209,0.010496,0.006600,0.003896,-2.866737,-2.183861,0.159389,-0.034600,-0.015442,0.0315,0.0111,-0.299103,-0.306416,1,0,1,-2.861099,-2.161394,0.173851,-0.013592,-0.010833,0.0119,0.0117,-0.099602,-0.876263,1.0,0.0,1.0
669,198210,0.113863,0.006425,0.107438,-2.970451,-2.311427,0.181730,-0.036550,-0.020275,0.0320,0.0100,0.200000,-0.890993,1,1,1,-2.866737,-2.183861,0.159389,-0.034600,-0.015442,0.0315,0.0111,-0.299103,-0.306416,1.0,0.0,1.0
670,198211,0.045754,0.006725,0.039029,-3.004966,-2.370318,0.182427,-0.033792,-0.018183,0.0354,0.0043,0.099800,-0.400513,1,1,1,-2.970451,-2.311427,0.181730,-0.036550,-0.020275,0.0320,0.0100,0.200000,-0.890993,1.0,1.0,1.0
671,198212,0.016835,0.006617,0.010218,-3.019039,-2.409337,0.178728,-0.027867,-0.019192,0.0288,0.0088,0.199402,-0.719460,1,1,1,-3.004966,-2.370318,0.182427,-0.033792,-0.018183,0.0354,0.0043,0.099800,-0.400513,1.0,1.0,1.0
672,198301,0.035293,0.006550,0.028743,-3.049698,-2.447750,0.185937,-0.026742,-0.014875,0.0319,0.0066,-0.298507,1.935642,1,1,1,-3.019039,-2.409337,0.178728,-0.027867,-0.019192,0.0288,0.0088,0.199402,-0.719460,1.0,1.0,1.0
673,198302,0.025733,0.006758,0.018975,-3.066579,-2.472425,0.176998,-0.023858,-0.017325,0.0274,0.0141,0.299401,-0.625099,1,1,1,-3.049698,-2.447750,0.185937,-0.026742,-0.014875,0.0319,0.0066,-0.298507,1.935642,1.0,1.0,1.0
674,198303,0.035470,0.006958,0.028512,-3.097207,-2.510868,0.187369,-0.016883,-0.012492,0.0272,0.0090,-0.099502,0.811561,1,1,1,-3.066579,-2.472425,0.176998,-0.023858,-0.017325,0.0274,0.0141,0.299401,-0.625099,1.0,1.0,1.0
675,198304,0.075719,0.006842,0.068877,-3.168008,-2.578561,0.199731,-0.010875,-0.013217,0.0216,0.0100,0.000000,1.222156,1,1,1,-3.097207,-2.510868,0.187369,-0.016883,-0.012492,0.0272,0.0090,-0.099502,0.811561,1.0,1.0,1.0
676,198305,-0.005687,0.006825,-0.012512,-3.154141,-2.561612,0.191114,-0.008533,-0.005067,0.0291,0.0034,0.398406,0.683612,1,1,1,-3.168008,-2.578561,0.199731,-0.010875,-0.013217,0.0216,0.0100,0.000000,1.222156,1.0,1.0,1.0
677,198306,0.036970,0.007325,0.029645,-3.187317,-2.591716,0.198781,-0.005483,-0.001925,0.0300,0.0055,0.198413,0.598505,1,1,1,-3.154141,-2.561612,0.191114,-0.008533,-0.005067,0.0291,0.0034,0.398406,0.683612,1.0,1.0,1.0
678,198307,-0.031238,0.007567,-0.038805,-3.150868,-2.539518,0.202775,0.003583,0.007258,0.0319,0.0017,0.297030,1.513397,1,1,1,-3.187317,-2.591716,0.198781,-0.005483,-0.001925,0.0300,0.0055,0.198413,0.598505,1.0,1.0,1.0
679,198308,0.015864,0.007783,0.008081,-3.159254,-2.532496,0.162420,0.008375,0.008825,0.0302,0.0041,0.493583,1.115785,1,1,1,-3.150868,-2.539518,0.202775,0.003583,0.007258,0.0319,0.0017,0.297030,1.513397,1.0,1.0,1.0
680,198309,0.014105,0.007500,0.006605,-3.166499,-2.524645,0.163726,0.010425,0.003742,0.0223,0.0080,0.196464,1.513924,1,1,1,-3.159254,-2.532496,0.162420,0.008375,0.008825,0.0302,0.0041,0.493583,1.115785,1.0,1.0,1.0
681,198310,-0.013108,0.007200,-0.020308,-3.146932,-2.491227,0.127273,0.006125,0.006208,0.0288,0.0037,0.196078,0.831460,1,1,0,-3.166499,-2.524645,0.163726,0.010425,0.003742,0.0223,0.0080,0.196464,1.513924,1.0,1.0,1.0
682,198311,0.023846,0.007300,0.016546,-3.159949,-2.490690,0.119346,0.001750,0.004583,0.0312,0.0065,-0.097847,0.349552,1,1,1,-3.146932,-2.491227,0.127273,0.006125,0.006208,0.0288,0.0037,0.196078,0.831460,1.0,1.0,0.0
683,198312,-0.005749,0.007500,-0.013249,-3.146836,-2.464323,0.115336,0.002375,0.005833,0.0321,0.0060,0.195886,0.527478,1,1,0,-3.159949,-2.490690,0.119346,0.001750,0.004583,0.0312,0.0065,-0.097847,0.349552,1.0,1.0,1.0
684,198401,-0.003898,0.007417,-0.011315,-3.133355,-2.426260,0.103977,0.003892,0.003575,0.0280,0.0040,0.586510,1.992181,1,1,1,-3.146836,-2.464323,0.115336,0.002375,0.005833,0.0321,0.0060,0.195886,0.527478,1.0,1.0,0.0
685,198402,-0.034034,0.007575,-0.041609,-3.089516,-2.358628,0.106980,0.002025,0.005967,0.0327,-0.0009,0.291545,0.428931,0,0,0,-3.133355,-2.426260,0.103977,0.003892,0.003575,0.0280,0.0040,0.586510,1.992181,1.0,1.0,1.0
686,198403,0.017295,0.007933,0.009362,-3.098736,-2.344801,0.100404,0.003108,0.008150,0.0344,0.0004,0.678295,0.492751,0,0,0,-3.089516,-2.358628,0.106980,0.002025,0.005967,0.0327,-0.0009,0.291545,0.428931,0.0,0.0,0.0
687,198404,0.006781,0.008075,-0.001294,-3.098170,-2.329928,0.075463,0.006433,0.009308,0.0332,-0.0003,0.096246,0.628253,0,0,0,-3.098736,-2.344801,0.100404,0.003108,0.008150,0.0344,0.0004,0.678295,0.492751,0.0,0.0,0.0
688,198405,-0.053131,0.008192,-0.061323,-3.030997,-2.248813,0.092628,0.006900,0.016767,0.0412,-0.0053,0.096154,0.473748,0,0,0,-3.098170,-2.329928,0.075463,0.006433,0.009308,0.0332,-0.0003,0.096246,0.628253,0.0,0.0,0.0
689,198406,0.022937,0.008225,0.014712,-3.042370,-2.246602,0.087551,0.006933,0.013942,0.0391,-0.0019,-0.096061,0.348924,0,0,0,-3.030997,-2.248813,0.092628,0.006900,0.016767,0.0412,-0.0053,0.096154,0.473748,0.0,0.0,0.0
690,198407,-0.013765,0.008433,-0.022198,-3.022596,-2.222634,0.081229,0.006433,0.005050,0.0306,0.0051,0.192308,0.314263,0,0,0,-3.042370,-2.246602,0.087551,0.006933,0.013942,0.0391,-0.0019,-0.096061,0.348924,0.0,0.0,0.0
691,198408,0.112438,0.008725,0.103713,-3.120468,-2.316358,0.116169,0.008067,0.002250,0.0258,0.0017,-0.383877,0.095214,1,0,1,-3.022596,-2.222634,0.081229,0.006433,0.005050,0.0306,0.0051,0.192308,0.314263,0.0,0.0,0.0
692,198409,-0.000064,0.008642,-0.008706,-3.113816,-2.305600,0.111089,0.010625,-0.001900,0.0188,0.0031,-0.385356,-0.177065,1,1,1,-3.120468,-2.316358,0.116169,0.008067,0.002250,0.0258,0.0017,-0.383877,0.095214,1.0,0.0,1.0
693,198410,0.003331,0.008117,-0.004786,-3.107004,-2.303929,0.107552,0.008483,-0.007975,0.0136,0.0090,0.000000,-0.164709,1,1,1,-3.113816,-2.305600,0.111089,0.010625,-0.001900,0.0188,0.0031,-0.385356,-0.177065,1.0,1.0,1.0
694,198411,-0.009841,0.007175,-0.017016,-3.085069,-2.287099,0.102485,0.001267,-0.008317,0.0195,0.0060,0.290135,0.394667,1,1,1,-3.107004,-2.303929,0.107552,0.008483,-0.007975,0.0136,0.0090,0.000000,-0.164709,1.0,1.0,1.0
695,198412,0.025556,0.006717,0.018839,-3.100535,-2.307620,0.109651,-0.009908,-0.007992,0.0309,0.0043,-0.192864,0.111988,1,1,1,-3.085069,-2.287099,0.102485,0.001267,-0.008317,0.0195,0.0060,0.290135,0.394667,1.0,1.0,1.0
696,198501,0.076868,0.006467,0.070401,-3.166266,-2.384108,0.136052,-0.014625,-0.011850,0.0321,0.0081,-0.096618,-0.159702,1,1,1,-3.100535,-2.307620,0.109651,-0.009908,-0.007992,0.0309,0.0043,-0.192864,0.111988,1.0,1.0,1.0
697,198502,0.014166,0.006892,0.007274,-3.169207,-2.397805,0.128864,-0.016675,-0.003583,0.0433,0.0004,-0.096712,0.342894,1,1,1,-3.166266,-2.384108,0.136052,-0.014625,-0.011850,0.0321,0.0081,-0.096618,-0.159702,1.0,1.0,1.0
698,198503,-0.000636,0.007100,-0.007736,-3.160605,-2.399945,0.122836,-0.010892,-0.005783,0.0354,0.0075,-0.193611,0.161364,1,1,1,-3.169207,-2.397805,0.128864,-0.016675,-0.003583,0.0433,0.0004,-0.096712,0.342894,1.0,1.0,1.0
699,198504,-0.003704,0.006625,-0.010329,-3.152524,-2.411331,0.121723,-0.007558,-0.006667,0.0310,0.0061,0.193986,-0.272760,1,1,1,-3.160605,-2.399945,0.122836,-0.010892,-0.005783,0.0354,0.0075,-0.193611,0.161364,1.0,1.0,1.0
700,198505,0.062740,0.006233,0.056507,-3.201703,-2.480222,0.125200,-0.011808,-0.014008,0.0267,0.0110,0.193611,0.141285,1,1,1,-3.152524,-2.411331,0.121723,-0.007558,-0.006667,0.0310,0.0061,0.193986,-0.272760,1.0,1.0,1.0
701,198506,0.016065,0.005792,0.010273,-3.210312,-2.508802,0.122713,-0.014550,-0.012050,0.0307,0.0039,-0.193237,0.073293,1,1,1,-3.201703,-2.480222,0.125200,-0.011808,-0.014008,0.0267,0.0110,0.193611,0.141285,1.0,1.0,1.0
702,198507,-0.003321,0.005900,-0.009221,-3.201156,-2.512092,0.118935,-0.017417,-0.006767,0.0396,0.0006,-0.096805,-0.650291,1,1,1,-3.210312,-2.508802,0.122713,-0.014550,-0.012050,0.0307,0.0039,-0.193237,0.073293,1.0,1.0,1.0
703,198508,-0.006473,0.005950,-0.012423,-3.184809,-2.508236,0.080597,-0.013583,-0.007383,0.0360,0.0037,-0.484496,0.414291,1,1,1,-3.201156,-2.512092,0.118935,-0.017417,-0.006767,0.0396,0.0006,-0.096805,-0.650291,1.0,1.0,1.0
704,198509,-0.033248,0.005917,-0.039165,-3.145207,-2.481179,0.092603,-0.010208,-0.004708,0.0368,0.0025,-0.584226,0.431602,1,1,1,-3.184809,-2.508236,0.080597,-0.013583,-0.007383,0.0360,0.0037,-0.484496,0.414291,1.0,1.0,1.0
705,198510,0.045079,0.005967,0.039112,-3.184290,-2.536474,0.107707,-0.007883,-0.006792,0.0341,0.0051,0.783546,-0.413287,1,1,1,-3.145207,-2.481179,0.092603,-0.010208,-0.004708,0.0368,0.0025,-0.584226,0.431602,1.0,1.0,1.0
706,198511,0.071887,0.006033,0.065854,-3.244781,-2.613354,0.130155,-0.005133,-0.009475,0.0295,0.0044,0.485909,0.337867,1,1,1,-3.184290,-2.536474,0.107707,-0.007883,-0.006792,0.0341,0.0051,0.783546,-0.413287,1.0,1.0,1.0
707,198512,0.048156,0.005917,0.042239,-3.286322,-2.671478,0.138332,-0.003192,-0.013192,0.0232,0.0060,0.193424,1.046676,1,1,1,-3.244781,-2.613354,0.130155,-0.005133,-0.009475,0.0295,0.0044,0.485909,0.337867,1.0,1.0,1.0
708,198601,0.004706,0.005892,-0.001186,-3.283635,-2.675897,0.112224,-0.003792,-0.011583,0.0248,0.0047,-0.386100,0.463838,1,1,1,-3.286322,-2.671478,0.138332,-0.003192,-0.013192,0.0232,0.0060,0.193424,1.046676,1.0,1.0,1.0
709,198602,0.076525,0.005883,0.070642,-3.347659,-2.747007,0.134785,-0.003517,-0.020217,0.0134,0.0126,-1.453488,-0.656076,1,1,1,-3.283635,-2.675897,0.112224,-0.003792,-0.011583,0.0248,0.0047,-0.386100,0.463838,1.0,1.0,1.0
710,198603,0.055832,0.005467,0.050365,-3.394107,-2.800518,0.154755,-0.002608,-0.024258,0.0060,0.0134,-1.376598,-0.689214,1,1,1,-3.347659,-2.747007,0.134785,-0.003517,-0.020217,0.0134,0.0126,-1.453488,-0.656076,1.0,1.0,1.0
711,198604,-0.013348,0.005050,-0.018398,-3.376537,-2.781919,0.158244,-0.005975,-0.019492,0.0126,0.0097,-0.697906,0.031658,1,1,1,-3.394107,-2.800518,0.154755,-0.002608,-0.024258,0.0060,0.0134,-1.376598,-0.689214,1.0,1.0,1.0
712,198605,0.055326,0.005125,0.050201,-3.422238,-2.826589,0.155562,-0.009400,-0.011108,0.0242,0.0061,0.401606,0.216408,1,1,1,-3.376537,-2.781919,0.158244,-0.005975,-0.019492,0.0126,0.0097,-0.697906,0.031658,1.0,1.0,1.0
713,198606,0.015744,0.005175,0.010569,-3.432951,-2.836288,0.155446,-0.007392,-0.014700,0.0175,0.0123,-0.100000,-0.325851,1,1,1,-3.422238,-2.826589,0.155562,-0.009400,-0.011108,0.0242,0.0061,0.401606,0.216408,1.0,1.0,1.0
714,198607,-0.057541,0.004858,-0.062399,-3.367141,-2.772643,0.175063,-0.006175,-0.010450,0.0188,0.0079,-0.500501,0.560024,1,1,1,-3.432951,-2.836288,0.155446,-0.007392,-0.014700,0.0175,0.0123,-0.100000,-0.325851,1.0,1.0,1.0
715,198608,0.074417,0.004608,0.069809,-3.430606,-2.838263,0.199645,-0.008933,-0.012508,0.0180,0.0109,-0.100604,-0.133594,1,1,1,-3.367141,-2.772643,0.175063,-0.006175,-0.010450,0.0188,0.0079,-0.500501,0.560024,1.0,1.0,1.0
716,198609,-0.083243,0.004342,-0.087585,-3.336016,-2.745802,0.217733,-0.010592,-0.003983,0.0274,0.0062,0.100705,0.202862,1,1,0,-3.430606,-2.838263,0.199645,-0.008933,-0.012508,0.0180,0.0109,-0.100604,-0.133594,1.0,1.0,1.0
717,198610,0.056538,0.004317,0.052221,-3.387277,-2.807424,0.221879,-0.012217,-0.004317,0.0282,0.0083,0.301811,0.467696,1,1,1,-3.336016,-2.745802,0.217733,-0.010592,-0.003983,0.0274,0.0062,0.100705,0.202862,1.0,1.0,0.0
718,198611,0.024876,0.004458,0.020418,-3.406508,-2.837089,0.204870,-0.010867,-0.004783,0.0261,0.0089,0.100301,0.455364,1,1,1,-3.387277,-2.807424,0.221879,-0.012217,-0.004317,0.0282,0.0083,0.301811,0.467696,1.0,1.0,1.0
719,198612,-0.027513,0.004608,-0.032121,-3.375797,-2.816872,0.197402,-0.007592,-0.002392,0.0254,0.0060,-0.100200,0.841943,1,1,0,-3.406508,-2.837089,0.204870,-0.010867,-0.004783,0.0261,0.0089,0.100301,0.455364,1.0,1.0,1.0
720,198701,0.135183,0.004525,0.130658,-3.497165,-2.926478,0.244608,-0.004483,-0.001992,0.0225,0.0058,0.802407,-0.306417,1,1,1,-3.375797,-2.816872,0.197402,-0.007592,-0.002392,0.0254,0.0060,-0.100200,0.841943,1.0,1.0,0.0
721,198702,0.041778,0.004658,0.037120,-3.531016,-2.948767,0.232037,-0.004117,-0.002842,0.0220,0.0075,0.497512,1.308659,1,1,1,-3.497165,-2.926478,0.244608,-0.004483,-0.001992,0.0225,0.0058,0.802407,-0.306417,1.0,1.0,1.0
722,198703,0.026336,0.004658,0.021678,-3.554663,-2.961031,0.221365,-0.001292,0.000117,0.0236,0.0041,0.198020,0.130219,1,1,1,-3.531016,-2.948767,0.232037,-0.004117,-0.002842,0.0220,0.0075,0.497512,1.308659,1.0,1.0,1.0
723,198704,-0.009045,0.004700,-0.013745,-3.535978,-2.964642,0.219808,-0.000483,0.005875,0.0300,0.0026,0.691700,0.630768,1,1,1,-3.554663,-2.961031,0.221365,-0.001292,0.000117,0.0236,0.0041,0.198020,0.130219,1.0,1.0,1.0
724,198705,0.009128,0.004717,0.004411,-3.534877,-2.986011,0.203094,0.000367,0.007708,0.0316,0.0053,0.686948,0.645664,1,1,1,-3.535978,-2.964642,0.219808,-0.000483,0.005875,0.0300,0.0026,0.691700,0.630768,1.0,1.0,1.0
725,198706,0.050140,0.004725,0.045415,-3.574611,-3.048412,0.215538,0.000975,0.006683,0.0311,0.0055,0.389864,0.465028,1,1,1,-3.534877,-2.986011,0.203094,0.000367,0.007708,0.0316,0.0053,0.686948,0.645664,1.0,1.0,1.0
726,198707,0.049843,0.004742,0.045101,-3.616246,-3.062763,0.212753,0.001525,0.008867,0.0340,0.0035,0.485437,0.693137,1,1,1,-3.574611,-3.048412,0.215538,0.000975,0.006683,0.0311,0.0055,0.389864,0.465028,1.0,1.0,1.0
727,198708,0.039108,0.005033,0.034075,-3.645175,-3.065418,0.199978,0.001842,0.010325,0.0367,0.0031,0.289855,0.830809,1,1,1,-3.616246,-3.062763,0.212753,0.001525,0.008867,0.0340,0.0035,0.485437,0.693137,1.0,1.0,1.0
728,198709,-0.021940,0.005333,-0.027273,-3.615309,-3.010223,0.177799,0.004917,0.014550,0.0388,0.0026,-0.096339,0.256734,1,1,1,-3.645175,-3.065418,0.199978,0.001842,0.010325,0.0367,0.0031,0.289855,0.830809,1.0,1.0,1.0
729,198710,-0.215795,0.005108,-0.220903,-3.364124,-2.730906,0.235418,0.007525,0.006925,0.0286,0.0126,0.385728,1.458745,0,1,0,-3.615309,-3.010223,0.177799,0.004917,0.014550,0.0388,0.0026,-0.096339,0.256734,1.0,1.0,1.0
730,198711,-0.081874,0.004742,-0.086616,-3.269187,-2.608920,0.256040,0.004033,0.006158,0.0318,0.0070,0.096061,0.524792,0,0,0,-3.364124,-2.730906,0.235418,0.007525,0.006925,0.0286,0.0126,0.385728,1.458745,0.0,1.0,0.0
731,198712,0.073922,0.004808,0.069114,-3.333825,-2.647511,0.272831,-0.000650,0.003967,0.0351,0.0091,0.000000,0.493903,0,0,0,-3.269187,-2.608920,0.256040,0.004033,0.006158,0.0318,0.0070,0.096061,0.524792,0.0,0.0,0.0
732,198801,0.042712,0.004842,0.037870,-3.368178,-2.666600,0.239375,-0.000050,-0.003450,0.0275,0.0136,0.383877,0.044914,0,0,0,-3.333825,-2.647511,0.272831,-0.000650,0.003967,0.0351,0.0091,0.000000,0.493903,0.0,0.0,0.0
733,198802,0.047445,0.004717,0.042728,-3.403890,-2.687428,0.241425,0.000033,-0.004008,0.0273,0.0086,0.191205,0.434454,0,0,0,-3.368178,-2.666600,0.239375,-0.000050,-0.003450,0.0275,0.0136,0.383877,0.044914,0.0,0.0,0.0
734,198803,-0.030847,0.004750,-0.035597,-3.364750,-2.633779,0.243057,-0.001525,-0.000192,0.0335,0.0038,0.095420,0.200106,0,0,0,-3.403890,-2.687428,0.241425,0.000033,-0.004008,0.0273,0.0086,0.191205,0.434454,0.0,0.0,0.0
735,198804,0.010516,0.004925,0.005591,-3.363756,-2.589404,0.243590,-0.001217,0.002025,0.0359,0.0038,0.857960,0.566181,0,0,1,-3.364750,-2.633779,0.243057,-0.001525,-0.000192,0.0335,0.0038,0.095420,0.200106,0.0,0.0,0.0
736,198805,0.008012,0.005217,0.002795,-3.356659,-2.541563,0.243186,0.000658,0.003725,0.0361,0.0038,0.661626,-0.117019,0,0,1,-3.363756,-2.589404,0.243590,-0.001217,0.002025,0.0359,0.0038,0.857960,0.566181,0.0,0.0,1.0
737,198806,0.047676,0.005383,0.042293,-3.388843,-2.535373,0.242294,0.003658,-0.000108,0.0291,0.0069,0.657277,0.254687,1,0,1,-3.356659,-2.541563,0.243186,0.000658,0.003725,0.0361,0.0038,0.661626,-0.117019,0.0,0.0,1.0
738,198807,-0.004458,0.005608,-0.010066,-3.375145,-2.513773,0.225874,0.005000,0.002558,0.0301,0.0049,0.652985,0.042869,1,0,1,-3.388843,-2.535373,0.242294,0.003658,-0.000108,0.0291,0.0069,0.657277,0.254687,1.0,0.0,1.0
739,198808,-0.032488,0.005883,-0.038371,-3.327576,-2.458492,0.223479,0.006833,0.002742,0.0277,0.0061,0.092678,0.417399,0,1,0,-3.375145,-2.513773,0.225874,0.005000,0.002558,0.0301,0.0049,0.652985,0.042869,1.0,0.0,1.0
740,198809,0.042739,0.006033,0.036706,-3.358399,-2.481785,0.231004,0.009283,0.000067,0.0211,0.0065,0.092593,-0.273896,1,1,1,-3.327576,-2.458492,0.223479,0.006833,0.002742,0.0277,0.0061,0.092678,0.417399,0.0,1.0,0.0
741,198810,0.026891,0.006125,0.020766,-3.373865,-2.492571,0.162658,0.010383,-0.002425,0.0165,0.0062,0.092507,0.496363,1,1,1,-3.358399,-2.481785,0.231004,0.009283,0.000067,0.0211,0.0065,0.092593,-0.273896,1.0,1.0,1.0
742,198811,-0.014355,0.006467,-0.020822,-3.344729,-2.458869,0.138230,0.010467,0.001042,0.0188,0.0022,0.092421,0.158645,1,1,1,-3.373865,-2.492571,0.162658,0.010383,-0.002425,0.0165,0.0062,0.092507,0.496363,1.0,1.0,1.0
743,198812,0.018553,0.006725,0.011828,-3.349346,-2.459031,0.118197,0.012842,0.000558,0.0142,0.0039,0.646353,0.488878,1,1,1,-3.344729,-2.458869,0.138230,0.010467,0.001042,0.0188,0.0022,0.092421,0.158645,1.0,1.0,1.0
744,198901,0.072303,0.006892,0.065411,-3.409163,-2.510891,0.128903,0.014025,-0.001367,0.0096,0.0059,1.376147,0.300831,1,1,1,-3.349346,-2.459031,0.118197,0.012842,0.000558,0.0142,0.0039,0.646353,0.488878,1.0,1.0,1.0
745,198902,-0.025031,0.007108,-0.032139,-3.370986,-2.464959,0.120794,0.013975,0.001158,0.0108,0.0029,0.271493,-0.454735,1,1,1,-3.409163,-2.510891,0.128903,0.014025,-0.001367,0.0096,0.0059,1.376147,0.300831,1.0,1.0,1.0
746,198903,0.023038,0.007350,0.015688,-3.382850,-2.469260,0.117969,0.014183,0.000325,0.0076,0.0051,0.631769,0.227386,1,1,1,-3.370986,-2.464959,0.120794,0.013975,0.001158,0.0108,0.0029,0.271493,-0.454735,1.0,1.0,1.0
747,198904,0.051707,0.007208,0.044499,-3.419909,-2.514670,0.132872,0.014483,-0.000683,0.0036,0.0061,0.717489,0.067795,1,1,1,-3.382850,-2.469260,0.117969,0.014183,0.000325,0.0076,0.0051,0.631769,0.227386,1.0,1.0,1.0
748,198905,0.041022,0.007025,0.033997,-3.442765,-2.545750,0.144815,0.010500,-0.004067,0.0013,0.0079,0.801425,-0.663408,1,1,1,-3.419909,-2.514670,0.132872,0.014483,-0.000683,0.0036,0.0061,0.717489,0.067795,1.0,1.0,1.0
749,198906,-0.005611,0.006792,-0.012403,-3.423264,-2.534351,0.129596,0.006492,-0.008967,-0.0022,0.0089,-0.265018,0.047725,1,1,1,-3.442765,-2.545750,0.144815,0.010500,-0.004067,0.0013,0.0079,0.801425,-0.663408,1.0,1.0,1.0
750,198907,0.090053,0.006567,0.083486,-3.496248,-2.639462,0.160564,0.002283,-0.009750,-0.0014,0.0092,-0.088574,-0.918312,1,1,1,-3.423264,-2.534351,0.129596,0.006492,-0.008967,-0.0022,0.0089,-0.265018,0.047725,1.0,1.0,1.0
751,198908,0.019853,0.006583,0.013270,-3.500082,-2.675715,0.155993,-0.001375,-0.004842,0.0053,0.0055,-0.709220,0.923804,1,1,1,-3.496248,-2.639462,0.160564,0.002283,-0.009750,-0.0014,0.0092,-0.088574,-0.918312,1.0,1.0,1.0
752,198909,-0.004004,0.006458,-0.010462,-3.482085,-2.690449,0.141978,-0.001875,-0.003658,0.0057,0.0054,0.357143,-0.348569,1,1,1,-3.500082,-2.675715,0.155993,-0.001375,-0.004842,0.0053,0.0055,-0.709220,0.923804,1.0,1.0,1.0
753,198910,-0.023639,0.006367,-0.030006,-3.446669,-2.676556,0.140802,-0.003800,-0.006700,0.0035,0.0082,0.355872,-0.065092,1,1,1,-3.482085,-2.690449,0.141978,-0.001875,-0.003658,0.0057,0.0054,0.357143,-0.348569,1.0,1.0,1.0
754,198911,0.020479,0.006408,0.014071,-3.453253,-2.704703,0.143017,-0.005142,-0.005942,0.0044,0.0081,-0.088652,0.327883,1,1,1,-3.446669,-2.676556,0.140802,-0.003800,-0.006700,0.0035,0.0082,0.355872,-0.065092,1.0,1.0,1.0
755,198912,0.022657,0.006358,0.016299,-3.464718,-2.737775,0.144502,-0.004583,-0.004292,0.0047,0.0070,0.266193,0.606824,1,1,1,-3.453253,-2.704703,0.143017,-0.005142,-0.005942,0.0044,0.0081,-0.088652,0.327883,1.0,1.0,1.0
756,199001,-0.067661,0.006367,-0.074028,-3.385519,-2.684120,0.142823,-0.004817,0.000925,0.0102,0.0034,1.681416,-0.663934,1,1,0,-3.464718,-2.737775,0.144502,-0.004583,-0.004292,0.0047,0.0070,0.266193,0.606824,1.0,1.0,1.0
757,199002,0.013381,0.006450,0.006931,-3.386185,-2.710584,0.138608,-0.004192,0.002517,0.0112,0.0046,-0.435161,0.980405,0,1,0,-3.385519,-2.684120,0.142823,-0.004817,0.000925,0.0102,0.0034,1.681416,-0.663934,1.0,1.0,0.0
758,199003,0.026588,0.006583,0.020005,-3.402375,-2.752840,0.139892,-0.002533,0.004150,0.0115,0.0048,-0.174825,0.489346,1,0,0,-3.386185,-2.710584,0.138608,-0.004192,0.002517,0.0112,0.0046,-0.435161,0.980405,0.0,1.0,0.0
759,199004,-0.024504,0.006475,-0.030979,-3.365010,-2.731912,0.130050,-0.000167,0.007600,0.0134,0.0022,-0.087566,-0.151962,0,0,0,-3.402375,-2.752840,0.139892,-0.002533,0.004150,0.0115,0.0048,-0.174825,0.489346,1.0,0.0,0.0
760,199005,0.097419,0.006450,0.090969,-3.443003,-2.826280,0.150454,-0.000733,0.003458,0.0106,0.0064,0.438212,0.213351,1,1,1,-3.365010,-2.731912,0.130050,-0.000167,0.007600,0.0134,0.0022,-0.087566,-0.151962,0.0,0.0,0.0
761,199006,-0.006754,0.006442,-0.013196,-3.424167,-2.823761,0.150868,-0.000458,0.001200,0.0090,0.0062,-0.261780,0.321131,1,1,1,-3.443003,-2.826280,0.150454,-0.000733,0.003458,0.0106,0.0064,0.438212,0.213351,1.0,1.0,1.0
762,199007,-0.004454,0.006350,-0.010804,-3.414055,-2.811027,0.119898,-0.000208,0.000308,0.0087,0.0064,0.174978,-0.129404,1,1,1,-3.424167,-2.823761,0.150868,-0.000458,0.001200,0.0090,0.0062,-0.261780,0.321131,1.0,1.0,1.0
