,yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,PPIG,IPG,DP,EP,VOL,BILL,BOND,TERM,CREDIT,MA112,MA312,MOM6,ExRet
1661,200906,919.32,25.594000,7.510000,0.267108,0.0018,0.0561,0.0750,0.042900,-0.022539,0.000150,0.008590,0.008300,0.035000,0.003473,,0.002476,0.000680,1.932084,-0.390434,-3.581276,-4.807399,0.284157,-0.005042,0.001808,0.041100,0.013200,0,0,1,0.002326
1662,200907,987.48,25.029667,9.186667,0.246005,0.0018,0.0541,0.0709,0.043000,-0.014190,0.000150,-0.001586,0.001900,0.056500,0.003771,,0.074482,0.073101,-0.919012,1.100326,-3.675094,-4.677403,0.308462,-0.003642,0.002200,0.041200,0.011100,1,1,1,0.074332
1663,200908,1020.62,24.465333,10.863333,0.237594,0.0018,0.0526,0.0658,0.041500,-0.008173,0.000142,0.002243,0.023100,0.023500,0.002178,,0.034751,0.032255,1.449275,1.120839,-3.730908,-4.542772,0.315624,-0.002433,0.000983,0.039700,0.011100,1,1,1,0.034609
1664,200909,1057.08,23.901000,12.540000,0.232310,0.0017,0.0513,0.0631,0.040300,-0.000063,0.000100,0.000625,0.017600,0.027300,0.001913,,0.036534,0.034978,-0.514286,0.756692,-3.789345,-4.434342,0.297920,-0.001242,0.000117,0.038600,0.011000,1,1,1,0.036434
1665,200910,1036.19,23.402333,25.350000,0.232299,0.0012,0.0515,0.0629,0.042000,0.003146,0.000058,0.000963,-0.017100,0.001600,0.003898,,-0.018259,-0.019458,0.631821,0.320093,-3.790470,-3.710527,0.244113,-0.000900,0.002300,0.040800,0.009500,1,1,1,-0.018317
1666,200911,1095.63,22.903667,38.160000,0.218105,0.0007,0.0519,0.0632,0.040600,0.007464,0.000042,0.000708,0.020800,0.004400,0.002001,,0.060257,0.057607,1.255708,0.397645,-3.867788,-3.357297,0.239317,-0.000900,0.000617,0.039900,0.011300,1,1,1,0.060215
1667,200912,1115.10,22.405000,50.970000,0.216365,0.0005,0.0526,0.0637,0.045800,0.010534,0.000042,-0.001761,-0.058400,-0.027500,0.000933,,0.018983,0.017346,0.394589,0.305189,-3.907415,-3.085462,0.241845,-0.000983,0.004525,0.045300,0.006800,1,1,1,0.018941
1668,201001,1073.87,22.238000,54.290000,0.224117,0.0005,0.0526,0.0625,0.044059,0.013350,0.000050,0.003417,0.026364,0.009553,0.001992,,-0.035751,-0.036781,2.133633,1.159875,-3.877222,-2.984684,0.224890,-0.001000,0.002396,0.043559,0.008541,1,1,1,-0.035801
1669,201002,1104.49,22.071000,57.610000,0.218518,0.0006,0.0535,0.0634,0.044071,0.013863,0.000092,0.000249,0.003154,0.003880,0.002373,,0.030424,0.028014,-0.494777,0.359791,-3.912874,-2.953443,0.198419,-0.000842,0.002077,0.043471,0.009429,1,1,1,0.030332
1670,201003,1169.43,21.904000,60.930000,0.381878,0.0011,0.0527,0.0627,0.045778,0.026337,0.000125,0.004106,-0.017875,0.004508,0.000633,,0.061014,0.059430,1.270718,0.657978,-3.977602,-2.954546,0.188788,-0.000183,0.002927,0.044678,0.006922,1,1,1,0.060889
1671,201004,1186.69,21.948333,62.986667,0.376606,0.0015,0.0529,0.0625,0.043736,0.026617,0.000133,0.001737,0.030396,0.035740,0.001794,,0.015977,0.014957,0.600109,0.371817,-3.990232,-2.936000,0.160476,0.000267,0.000657,0.042236,0.009164,1,1,1,0.015844
1672,201005,1089.41,21.992667,65.043333,0.409003,0.0016,0.0496,0.0605,0.040681,0.025683,0.000133,0.000775,0.043684,-0.005103,0.008108,,-0.080111,-0.082337,0.216920,1.459057,-3.902682,-2.818338,0.169691,0.000367,-0.002188,0.039081,0.008919,1,1,0,-0.080244
1673,201006,1030.71,22.037000,67.100000,0.424177,0.0016,0.0488,0.0623,0.037607,0.018726,0.000100,-0.000976,0.044564,0.051945,0.005592,,-0.053525,-0.055115,-0.703463,0.148463,-3.845280,-2.731819,0.188161,0.000383,-0.004820,0.036007,0.011193,0,1,0,-0.053625
1674,201007,1101.60,22.142333,68.686667,0.396134,0.0012,0.0472,0.0601,0.037658,0.015518,0.000133,0.000211,0.002438,0.016980,0.003349,,0.070451,0.068620,0.326975,0.438269,-3.907028,-2.774964,0.186703,0.000033,-0.004325,0.036458,0.009542,1,0,1,0.070318
1675,201008,1049.33,22.247667,70.273333,0.413982,0.0016,0.0449,0.0566,0.032708,0.011120,0.000133,0.001381,0.070213,0.047319,0.002705,,-0.045434,-0.047840,0.434546,0.306999,-3.853670,-2.703515,0.190568,0.000450,-0.008542,0.031108,0.012192,0,0,0,-0.045567
1676,201009,1141.20,22.353000,71.860000,0.384306,0.0016,0.0453,0.0566,0.034063,0.003239,0.000125,0.000582,-0.015330,-0.014395,0.002337,,0.090383,0.088751,0.000000,0.230070,-3.932875,-2.765116,0.210050,0.000458,-0.006667,0.032463,0.011237,1,0,0,0.090258
1677,201010,1183.26,22.478333,73.690000,0.372887,0.0015,0.0468,0.0572,0.036716,0.007145,0.000108,0.001245,-0.031739,-0.020275,0.001080,,0.038726,0.037081,0.919416,-0.265090,-3.963477,-2.776162,0.217455,0.000333,-0.003574,0.035216,0.010084,1,1,0,0.038618
1678,201011,1180.55,22.603667,75.520000,0.376695,0.0013,0.0487,0.0592,0.038026,0.014760,0.000117,0.000421,-0.013726,-0.005727,0.001738,,-0.000051,-0.002571,0.589496,0.028808,-3.955624,-2.749338,0.195673,0.000083,-0.002050,0.036726,0.010674,1,1,1,-0.000168
1679,201012,1257.64,22.729000,77.350000,0.358100,0.0014,0.0502,0.0610,0.041378,0.012574,0.000117,0.001718,-0.038814,-0.003619,0.000832,,0.067054,0.065249,1.065530,0.968695,-4.013351,-2.788652,0.213065,0.000108,0.001672,0.039978,0.008822,1,1,1,0.066937
1680,201101,1286.12,22.963000,78.670000,0.348632,0.0014,0.0504,0.0609,0.0432,0.015336,0.000125,0.004763,-0.0196,-0.0198,0.000863,,0.023349,0.022319,1.581444,-0.128566,-4.025501,-2.794123,0.208578,0.000033,0.003565,0.0418,0.0072,1,1,1,0.023224
1681,201102,1327.22,23.197000,79.990000,0.339097,0.0015,0.0522,0.0615,0.0426,0.015897,0.000108,0.004931,0.0113,0.0157,0.001066,,0.032508,0.030251,1.608718,-0.438832,-4.046819,-2.808940,0.209332,0.000058,0.003088,0.0411,0.0096,1,1,1,0.032400
1682,201103,1325.83,23.431000,81.310000,0.354270,0.0013,0.0513,0.0603,0.0429,0.012454,0.000083,0.009751,-0.0006,-0.0072,0.002347,,0.000625,-0.000867,1.736466,0.993452,-4.035734,-2.791525,0.187483,-0.000158,0.003627,0.0416,0.0084,1,1,1,0.000542
1683,201104,1363.61,23.734333,82.163333,0.340697,0.0010,0.0516,0.0602,0.0416,0.009363,0.000050,0.006439,0.0199,0.0239,0.000637,,0.029441,0.028358,1.957831,-0.358267,-4.050968,-2.809182,0.192354,-0.000417,0.002505,0.0406,0.0100,1,1,1,0.029391
1684,201105,1345.20,24.037667,83.016667,0.347222,0.0006,0.0496,0.0578,0.0391,0.009095,0.000033,0.004704,0.0355,0.0257,0.000934,,-0.011313,-0.013573,0.492368,0.227843,-4.024676,-2.785257,0.167463,-0.000733,0.000137,0.0385,0.0105,1,1,1,-0.011346
1685,201106,1320.64,24.341000,83.870000,0.351570,0.0004,0.0499,0.0575,0.0409,0.011718,0.000033,-0.001071,-0.0179,-0.0210,0.002295,,-0.016545,-0.018106,-0.097991,0.288257,-3.993710,-2.756604,0.154084,-0.000833,0.001663,0.0405,0.0090,1,1,1,-0.016578
1686,201107,1292.28,24.621000,84.906667,0.359419,0.0004,0.0493,0.0576,0.0378,0.012368,0.000033,0.000886,0.0422,0.0473,0.001831,,-0.019828,-0.020982,0.343306,0.531799,-3.960564,-2.722611,0.135768,-0.000767,-0.001449,0.0374,0.0115,1,1,1,-0.019861
1687,201108,1218.89,24.901000,85.943333,0.375813,0.0004,0.0437,0.0536,0.0315,0.012767,0.000017,0.002758,0.0862,0.0240,0.019222,,-0.054322,-0.056734,-0.684262,0.559976,-3.890788,-2.652008,0.138984,-0.000667,-0.007649,0.0311,0.0122,0,1,0,-0.054339
1688,201109,1131.42,25.181000,86.980000,0.399923,0.0002,0.0409,0.0527,0.0265,0.013092,0.000008,0.001518,0.0704,0.0575,0.006916,,-0.070238,-0.071739,0.246063,-0.024265,-3.805139,-2.565551,0.131695,-0.000750,-0.012018,0.0263,0.0144,0,0,0,-0.070246
1689,201110,1253.30,25.595667,86.970000,0.365078,0.0001,0.0398,0.0537,0.0291,0.007928,0.000017,-0.002063,-0.0306,0.0094,0.007401,,0.109014,0.107554,-1.276387,0.688996,-3.891112,-2.667972,0.157126,-0.000733,-0.008784,0.0290,0.0107,0,0,0,0.108997
1690,201111,1246.96,26.010333,86.960000,0.362330,0.0002,0.0387,0.0514,0.0273,-0.004336,0.000008,-0.000844,0.0251,-0.0356,0.007680,,-0.002727,-0.005552,0.149180,-0.080246,-3.869970,-2.663016,0.158094,-0.000542,-0.009690,0.0271,0.0114,0,0,0,-0.002735
1691,201112,1257.60,26.425000,86.950000,0.357233,0.0001,0.0393,0.0525,0.0255,-0.006495,0.000008,-0.002467,0.0270,0.0512,0.002764,,0.009427,0.007613,-0.794439,0.554033,-3.862650,-2.671627,0.137244,-0.000533,-0.010167,0.0254,0.0138,0,0,0,0.009419
1692,201201,1312.41,26.734333,87.480000,0.345487,0.0001,0.0385,0.0523,0.0249,-0.013070,0.000025,0.004400,0.0002,0.0194,0.000648,,0.045205,0.044003,0.450450,0.612324,-3.893672,-2.708210,0.145152,-0.000425,-0.009242,0.0248,0.0136,1,0,1,0.045180
1693,201202,1365.68,27.043667,88.010000,0.336974,0.0003,0.0385,0.0514,0.0272,-0.014467,0.000075,0.004403,-0.0196,0.0057,0.000624,,0.043340,0.040744,0.448430,0.229192,-3.921955,-2.741957,0.149071,-0.000125,-0.005658,0.0269,0.0113,1,1,1,0.043265
1694,201203,1408.47,27.353000,88.540000,0.346182,0.0009,0.0399,0.0523,0.0297,-0.013773,0.000067,0.007595,-0.0302,-0.0303,0.001155,,0.032866,0.031282,1.289683,-0.466973,-3.941433,-2.766805,0.160736,0.000508,-0.002058,0.0288,0.0102,1,1,1,0.032799
1695,201204,1397.91,27.675333,88.333333,0.346140,0.0008,0.0396,0.0519,0.0268,-0.012404,0.000067,0.003021,0.0409,0.0251,0.001628,,-0.006034,-0.007237,-0.244858,0.751852,-3.922192,-2.761616,0.152267,0.000425,-0.003725,0.0260,0.0128,1,1,1,-0.006101
1696,201205,1310.33,27.997667,88.126667,0.369047,0.0008,0.0380,0.0507,0.0221,-0.016062,0.000075,-0.001173,0.0643,0.0344,0.001496,,-0.059790,-0.062433,-0.883652,0.191991,-3.845913,-2.699259,0.169806,0.000408,-0.007008,0.0213,0.0159,1,1,1,-0.059865
1697,201206,1362.16,28.320000,87.920000,0.355104,0.0009,0.0364,0.0502,0.0233,-0.019820,0.000075,-0.001466,-0.0136,0.0064,0.003437,,0.041465,0.039888,-1.040119,-0.019582,-3.873259,-2.740400,0.178822,0.000467,-0.004342,0.0224,0.0131,1,1,1,0.041390
1698,201207,1379.32,28.743333,87.446667,0.351594,0.0009,0.0340,0.0487,0.0216,-0.021091,0.000083,-0.001630,0.0247,0.0612,0.001553,,0.014363,0.013096,0.150150,0.262409,-3.870940,-2.758317,0.176845,0.000425,-0.004692,0.0207,0.0124,1,1,1,0.014280
1699,201208,1406.58,29.166667,86.973333,0.349387,0.0010,0.0348,0.0491,0.0223,-0.020536,0.000083,0.005565,-0.0068,-0.0093,0.000727,,0.022744,0.019938,1.299350,-0.477797,-3.875890,-2.783315,0.165420,0.000475,-0.003225,0.0213,0.0125,1,1,1,0.022661
1700,201209,1440.67,29.590000,86.500000,0.340383,0.0010,0.0349,0.0484,0.0235,-0.018153,0.000092,0.004462,-0.0146,-0.0126,0.001045,,0.025120,0.023547,0.838678,0.048971,-3.885427,-2.812719,0.149096,0.000408,-0.001775,0.0225,0.0114,1,1,1,0.025028
1701,201210,1412.16,30.142314,86.503333,0.349237,0.0011,0.0347,0.0458,0.0238,-0.016443,0.000083,-0.000389,-0.0014,0.0206,0.000926,,-0.017837,-0.019227,-0.440313,0.212002,-3.846946,-2.792693,0.116108,0.000425,-0.001033,0.0227,0.0109,1,1,1,-0.017920
1702,201211,1416.18,30.694628,86.506667,0.351138,0.0010,0.0350,0.0451,0.0228,-0.012811,0.000075,-0.004738,0.0144,-0.0092,0.001903,,0.005326,0.002154,-0.835381,0.481838,-3.831631,-2.795497,0.117049,0.000258,-0.001658,0.0218,0.0122,1,1,1,0.005251
1703,201212,1426.19,31.246942,86.510000,0.349032,0.0009,0.0365,0.0463,0.0246,-0.012258,0.000058,-0.002693,-0.0202,-0.0062,0.001036,,0.008508,0.005902,-0.148662,0.352985,-3.820840,-2.802502,0.116716,0.000092,0.000217,0.0237,0.0119,1,1,1,0.008450
1704,201301,1498.11,31.535275,86.906667,0.329984,0.0007,0.0380,0.0473,0.0291,-0.008679,0.000058,0.002957,-0.0332,-0.0313,0.000907,,0.052361,0.051024,0.496278,-0.132535,-3.860853,-2.847125,0.119305,-0.000158,0.004367,0.0284,0.0089,1,1,1,0.052303
1705,201302,1514.68,31.823609,87.303333,0.325431,0.0007,0.0390,0.0485,0.0285,-0.009526,0.000083,0.008190,0.0114,0.0093,0.001243,,0.013013,0.010511,0.888889,0.574388,-3.862751,-2.853571,0.108333,-0.000192,0.003658,0.0278,0.0105,1,1,1,0.012930
1706,201303,1569.19,32.111942,87.700000,0.346130,0.0010,0.0393,0.0485,0.0287,-0.009550,0.000075,0.002615,-0.0062,-0.0018,0.000484,,0.037584,0.036025,-0.146843,0.406215,-3.889087,-2.884393,0.110040,0.000100,0.003942,0.0277,0.0106,1,1,1,0.037509
1707,201304,1597.57,32.496742,88.783333,0.340036,0.0009,0.0373,0.0459,0.0264,-0.008668,0.000050,-0.001040,0.0378,0.0349,0.001683,,0.019621,0.018482,-0.245098,-0.171886,-3.895099,-2.890040,0.114956,-0.000008,0.001675,0.0255,0.0109,1,1,1,0.019571
1708,201305,1630.74,32.881542,89.866667,0.333833,0.0006,0.0389,0.0473,0.0309,-0.004690,0.000033,0.001780,-0.0629,-0.0536,0.001016,,0.023120,0.020441,0.294840,0.109410,-3.903878,-2.898462,0.101688,-0.000292,0.005442,0.0303,0.0080,1,1,1,0.023087
1709,201306,1606.28,33.266341,90.950000,0.338444,0.0004,0.0427,0.0519,0.0330,0.000146,0.000042,0.002400,-0.0285,-0.0371,0.002248,,-0.013601,-0.015262,0.097991,0.203739,-3.877130,-2.871366,0.091607,-0.000450,0.006733,0.0326,0.0097,1,1,1,-0.013643
1710,201307,1685.73,33.645531,92.090000,0.325563,0.0005,0.0434,0.0532,0.0344,0.008390,0.000033,0.000394,-0.0173,0.0031,0.000502,,0.050672,0.049287,0.048948,-0.426169,-3.914074,-2.907188,0.104744,-0.000317,0.007067,0.0339,0.0090,1,1,1,0.050639
1711,201308,1632.97,34.024721,93.230000,0.340713,0.0004,0.0454,0.0542,0.0351,0.010357,0.000033,0.001203,-0.0079,-0.0074,0.000950,,-0.029207,-0.031638,-0.097847,0.660261,-3.871068,-2.863086,0.107082,-0.000367,0.006700,0.0347,0.0103,1,1,1,-0.029240
1712,201309,1681.55,34.403911,94.370000,0.333521,0.0004,0.0464,0.0547,0.0349,0.010144,0.000017,0.001163,0.0061,0.0014,0.000622,,0.031660,0.030064,-0.146915,0.515018,-3.889301,-2.880248,0.109448,-0.000317,0.005550,0.0345,0.0115,1,1,1,0.031643
1713,201310,1756.54,34.599956,96.313333,0.324595,0.0002,0.0453,0.0531,0.0342,0.009647,0.000042,-0.002575,0.0128,0.0211,0.001438,,0.046268,0.044953,-0.686611,-0.175141,-3.927249,-2.903494,0.119735,-0.000442,0.003983,0.0340,0.0111,1,1,1,0.046226
1714,201311,1805.81,34.796000,98.256667,0.313685,0.0005,0.0463,0.0538,0.0361,0.010346,0.000058,-0.002042,-0.0236,-0.0086,0.000644,,0.030817,0.028398,-0.641975,0.293357,-3.949262,-2.911181,0.128957,-0.000100,0.004775,0.0356,0.0102,1,1,1,0.030759
1715,201312,1848.36,34.992044,100.200000,0.304408,0.0007,0.0462,0.0538,0.0378,0.012169,0.000058,-0.000086,-0.0207,0.0002,0.000746,,0.025950,0.024196,0.397614,0.303876,-3.966933,-2.914886,0.135268,0.000117,0.005375,0.0371,0.0084,1,1,1,0.025892
1716,201401,1782.59,35.403922,100.416667,0.321429,0.0007,0.0449,0.0519,0.0342,0.013791,0.000033,0.003720,0.0548,0.0331,0.001304,,-0.034666,-0.035731,0.891089,-0.415704,-3.919000,-2.876494,0.128866,0.000117,0.001350,0.0335,0.0107,1,1,1,-0.034699
1717,201402,1859.45,35.815801,100.633333,0.309163,0.0004,0.0445,0.0510,0.0339,0.016618,0.000042,0.003698,0.0074,0.0168,0.001254,,0.045757,0.043194,0.932287,0.847047,-3.949647,-2.916552,0.140713,-0.000158,0.000600,0.0335,0.0106,1,1,1,0.045715
1718,201403,1872.34,36.227679,100.850000,0.350616,0.0005,0.0438,0.0506,0.0337,0.016463,0.000042,0.006440,0.0063,0.0062,0.000869,,0.008056,0.006537,0.631988,0.962625,-3.945121,-2.921310,0.130029,-0.000017,-0.000017,0.0332,0.0101,1,1,1,0.008014
1719,201404,1883.95,36.612012,101.606667,0.348011,0.0005,0.0424,0.0490,0.0326,0.016696,0.000025,0.003297,0.0181,0.0160,0.001363,,0.006555,0.005388,0.628019,0.046085,-3.940750,-2.920017,0.125302,0.000017,-0.001633,0.0321,0.0098,1,1,1,0.006530
1720,201405,1923.570000,36.996344,102.363333,0.345173,0.0003,0.0416,0.0476,0.0309,0.014026,0.000025,0.003493,0.0279,0.0188,0.000555,,0.023309,0.020895,-0.144023,0.361344,-3.951119,-2.933410,0.125370,-0.000158,-0.003333,0.0306,0.0107,1,1,1,0.023284
1721,201406,1960.230000,37.380677,103.120000,0.342928,0.0003,0.0425,0.0480,0.0313,0.013931,0.000033,0.001862,-0.0025,0.0020,0.000282,,0.020635,0.019048,0.144231,0.374136,-3.959663,-2.944924,0.127915,-0.000150,-0.002792,0.0310,0.0112,1,1,1,0.020602
1722,201407,1930.670000,37.751988,104.066667,0.348380,0.0004,0.0416,0.0473,0.0310,0.008473,0.000025,-0.000390,0.0057,0.0024,0.000949,,-0.013974,-0.015278,-0.144023,0.196949,-3.934584,-2.920591,0.114638,-0.000042,-0.002808,0.0306,0.0106,1,1,1,-0.013999
1723,201408,2003.370000,38.123300,105.013333,0.337476,0.0003,0.0408,0.0469,0.0287,0.006770,0.000025,-0.001671,0.0369,0.0356,0.000546,,0.039777,0.037446,-0.480769,-0.110874,-3.961760,-2.948499,0.118462,-0.000133,-0.004575,0.0284,0.0121,1,1,1,0.039752
1724,201409,1972.290000,38.494611,105.960000,0.338576,0.0003,0.0411,0.0480,0.0300,0.008024,0.000017,0.000753,-0.0170,-0.0271,0.000721,,-0.013928,-0.015467,-0.289855,0.298772,-3.936432,-2.923889,0.112047,-0.000125,-0.002867,0.0297,0.0111,1,1,1,-0.013945
1725,201410,2018.050000,38.810788,104.743333,0.331808,0.0002,0.0392,0.0469,0.0282,0.008068,0.000017,-0.002512,0.0300,0.0225,0.002944,,0.023972,0.022800,-1.453488,0.020697,-3.951189,-2.958374,0.103980,-0.000225,-0.004167,0.0280,0.0110,1,1,1,0.023955
1726,201411,2067.560000,39.126964,103.526667,0.323662,0.0002,0.0392,0.0479,0.0264,0.006925,0.000017,-0.005399,0.0286,0.0173,0.000150,,0.027631,0.025159,-1.229105,0.782061,-3.967313,-2.994295,0.102827,-0.000200,-0.005158,0.0262,0.0128,1,1,1,0.027614
1727,201412,2058.900000,39.443141,102.310000,0.323756,0.0002,0.0379,0.0474,0.0246,0.005656,0.000025,-0.005670,0.0290,0.0183,0.001993,,-0.002473,-0.004249,-1.941264,-0.145223,-3.955067,-3.001920,0.094333,-0.000158,-0.005858,0.0244,0.0133,1,1,1,-0.002498
1728,201501,1994.989990,39.897631,101.290000,0.336169,0.0003,0.0346,0.0445,0.0200,0.000213,0.000025,-0.004706,0.0709,0.0599,0.002227,,-0.029430,-0.030468,-2.538071,-0.495641,-3.912077,-2.980407,0.092439,-0.000025,-0.009275,0.0197,0.0146,1,1,1,-0.029455
1729,201502,2104.500000,40.352120,100.270000,0.318227,0.0003,0.0361,0.0451,0.0238,-0.003763,0.000017,0.004343,-0.0523,-0.0320,0.000814,,0.057008,0.054305,-0.468750,-0.507734,-3.954189,-3.043967,0.096510,-0.000017,-0.004633,0.0235,0.0123,1,1,1,0.056991
1730,201503,2067.889893,40.806610,99.250000,0.307454,0.0002,0.0364,0.0454,0.0230,-0.006900,0.000025,0.005952,0.0137,0.0058,0.001720,,-0.014993,-0.016628,0.209314,-0.280817,-3.925440,-3.036642,0.099019,-0.000092,-0.004542,0.0228,0.0134,1,1,1,-0.015018
1731,201504,2085.510010,41.118407,97.803333,0.306344,0.0003,0.0352,0.0448,0.0249,-0.007085,0.000017,0.002033,-0.0250,-0.0223,0.000574,,0.009100,0.008004,-0.313316,-0.588893,-3.926313,-3.059810,0.099940,0.000025,-0.002000,0.0246,0.0103,1,1,1,0.009083
1732,201505,2107.389893,41.430204,96.356667,0.303450,0.0002,0.0398,0.0489,0.0262,-0.007510,0.000017,0.005097,-0.0159,-0.0204,0.000887,,0.012522,0.010141,1.309586,-0.433380,-3.929195,-3.085149,0.096037,-0.000067,-0.000308,0.0260,0.0136,1,1,1,0.012505
1733,201506,2063.110107,41.742002,94.910000,0.310187,0.0002,0.0419,0.0513,0.0285,-0.008148,0.000017,0.003503,-0.0298,-0.0320,0.001052,,-0.019343,-0.021020,0.723888,-0.342832,-3.900462,-3.079041,0.095570,-0.000058,0.002225,0.0283,0.0134,1,1,1,-0.019360
1734,201507,2103.840088,41.998133,93.493333,0.308953,0.0002,0.0415,0.0520,0.0263,-0.008121,0.000025,0.000067,0.0329,0.0239,0.001160,,0.021297,0.020101,-0.462012,0.585148,-3.913894,-3.113629,0.098219,-0.000042,0.000417,0.0261,0.0152,1,1,1,0.021272
1735,201508,1972.180054,42.254265,92.076667,0.330671,0.0003,0.0404,0.0519,0.0264,-0.009550,0.000058,-0.001416,0.0012,-0.0067,0.005847,,-0.060086,-0.062433,-1.031460,-0.155477,-3.843190,-3.064273,0.105567,0.000058,0.000708,0.0261,0.0140,0,0,0,-0.060144
1736,201509,1920.030029,42.510397,90.660000,0.335612,0.0007,0.0407,0.0534,0.0253,-0.013004,0.000017,-0.001557,0.0174,0.0133,0.004053,,-0.024547,-0.026258,-1.459093,-0.369904,-3.810347,-3.052980,0.109409,0.000425,0.000000,0.0246,0.0154,0,0,0,-0.024564
1737,201510,2079.360107,42.802893,89.283333,0.309414,0.0002,0.0395,0.0534,0.0259,-0.016217,0.000017,-0.000450,-0.0053,0.0020,0.001619,,0.083449,0.082049,-0.846113,-0.365400,-3.883210,-3.148001,0.130928,-0.000075,0.000792,0.0257,0.0136,1,0,0,0.083432
1738,201511,2080.409912,43.095390,87.906667,0.308429,0.0002,0.0406,0.0546,0.0265,-0.017819,0.000100,-0.002111,-0.0065,0.0020,0.001119,,0.003373,0.000817,-0.960000,-0.687637,-3.876904,-3.164045,0.122151,-0.000075,0.001383,0.0263,0.0141,1,0,0,0.003273
1739,201512,2043.939941,43.387887,86.530000,0.313649,0.0012,0.0397,0.0546,0.0268,-0.021620,0.000192,-0.003417,-0.0022,0.0000,0.002839,,-0.015247,-0.017076,-1.184707,-0.569889,-3.852454,-3.162143,0.126773,0.000842,0.001500,0.0256,0.0129,0,1,0,-0.015439
1740,201601,1940.240000,43.550571,86.500000,0.331911,0.0023,0.0400,0.0545,0.0236,-0.020272,0.000217,0.001653,0.0476,0.0067,0.004301,,-0.049100,-0.050250,-0.490463,0.833583,-3.796644,-3.110423,0.133890,0.001775,-0.002000,0.0213,0.0164,0,0,0,-0.049317
1741,201602,1932.230000,43.713256,86.470000,0.330902,0.0026,0.0396,0.0534,0.0217,-0.024034,0.000258,0.000823,0.0294,0.0232,0.002602,,-0.001742,-0.004457,-0.711939,-0.709065,-3.788779,-3.106633,0.113894,0.001883,-0.003725,0.0191,0.0179,0,0,0,-0.002000
1742,201603,2059.740000,43.875940,86.440000,0.327955,0.0031,0.0382,0.0513,0.0218,-0.023008,0.000242,0.004306,-0.0003,0.0423,0.001274,,0.067340,0.065146,0.441258,-0.789454,-3.848969,-3.170885,0.132834,0.002142,-0.003525,0.0187,0.0164,1,0,1,0.067098
1743,201604,2065.300000,44.070586,86.600000,0.326321,0.0029,0.0362,0.0479,0.0223,-0.023563,0.000192,0.004741,-0.0053,0.0146,0.000818,,0.003747,0.002576,0.604064,0.099788,-3.847238,-3.171731,0.130897,0.001725,-0.002808,0.0194,0.0139,1,0,0,0.003555
1744,201605,2096.950000,44.265231,86.760000,0.326072,0.0023,0.0365,0.0468,0.0219,-0.027014,0.000225,0.004046,0.0082,0.0016,0.000996,,0.018487,0.015886,1.146288,-0.085602,-3.858040,-3.185094,0.133055,0.000950,-0.002850,0.0196,0.0146,1,1,1,0.018262
1745,201606,2098.860000,44.459877,86.920000,0.323475,0.0027,0.0350,0.0453,0.0179,-0.028640,0.000225,0.003284,0.0590,0.0377,0.002864,,0.002675,0.001002,1.241230,0.438628,-3.854562,-3.184161,0.127025,0.001142,-0.005967,0.0152,0.0171,1,1,1,0.002450
1746,201607,2173.600000,44.648482,87.643333,0.314661,0.0027,0.0328,0.0422,0.0175,-0.031624,0.000250,-0.001618,0.0081,0.0245,0.000478,,0.036571,0.035324,0.053305,0.253056,-3.885320,-3.210865,0.132551,0.000933,-0.005633,0.0148,0.0153,1,1,1,0.036321
1747,201608,2170.950000,44.837087,88.366667,0.315197,0.0030,0.0332,0.0424,0.0186,-0.030720,0.000250,0.000918,-0.0140,0.0016,0.000279,,0.001247,-0.001396,-0.586042,-0.089883,-3.879885,-3.201425,0.111263,0.001008,-0.003883,0.0156,0.0146,1,1,1,0.000997
1748,201609,2168.270000,45.025691,89.090000,0.316794,0.0030,0.0341,0.0431,0.0196,-0.032544,0.000242,0.002404,-0.0124,-0.0119,0.001673,,0.000446,-0.001033,0.160772,0.006860,-3.874452,-3.192038,0.102543,0.000817,-0.002408,0.0166,0.0145,1,1,1,0.000204
1749,201610,2126.150000,45.250662,90.910000,0.319688,0.0029,0.0351,0.0438,0.0220,-0.028997,0.000275,0.001247,-0.0314,-0.0263,0.000364,,-0.017958,-0.019206,-0.107009,0.196771,-3.849851,-3.152198,0.078848,0.000492,0.000317,0.0191,0.0131,1,1,1,-0.018233
1750,201611,2198.810000,45.475633,92.730000,0.303286,0.0033,0.0386,0.0471,0.0267,-0.027361,0.000375,-0.001555,-0.0599,-0.0510,0.000946,,0.035790,0.033007,-0.214247,-0.193450,-3.878495,-3.165980,0.090577,0.000633,0.005000,0.0234,0.0119,1,1,1,0.035415
1751,201612,2238.830000,45.700603,94.550000,0.293479,0.0045,0.0406,0.0483,0.0272,-0.025012,0.000425,0.000327,-0.0057,0.0059,0.000524,,0.019200,0.017569,1.019860,0.859769,-3.891597,-3.164580,0.092007,0.001558,0.005467,0.0227,0.0134,1,1,1,0.018775
