指数代码_IdxCd,交易日期_TrdDt,开盘价(元/点)_OpPr,最高价(元/点)_HiPr,最低价(元/点)_LoPr,收盘价(元/点)_ClPr,成交量_TrdVol,成交金额(元)_TrdSum
300,2009/10/9,3078.75,3164.03,3071.27,3163.71,5687104000,76061663011
300,2009/10/12,3181.58,3193.59,3151.26,3151.63,5896196000,81562328647
300,2009/10/13,3144.02,3199.92,3140.5,3198.52,5071370400,68577125621
300,2009/10/14,3209.07,3276.55,3204.31,3227.4,8097812000,1.11183E+11
300,2009/10/15,3258.55,3287.63,3227.09,3239.64,6056201000,85391959068
300,2009/10/16,3250.1,3268.43,3188.43,3241.71,5563625500,78892050311
300,2009/10/19,3238.85,3330.79,3231.81,3329.16,7768314300,1.13841E+11
300,2009/10/20,3355.36,3379.63,3343.02,3377.57,8942627800,1.28508E+11
300,2009/10/21,3375.03,3414.66,3358.55,3369.28,8348894000,1.17445E+11
300,2009/10/22,3364.14,3381.14,3341.41,3347.32,6093658300,87978516122
300,2009/10/23,3354.98,3436.39,3354.98,3413.25,8672542900,1.20909E+11
300,2009/10/26,3421.7,3432.89,3385.44,3414.24,6844252400,97800974844
300,2009/10/27,3384.29,3392.1,3314.32,3314.72,7420955100,1.05229E+11
300,2009/10/28,3303.77,3337.17,3258.27,3329.33,6259484900,86228533019
300,2009/10/29,3265.19,3291.18,3239.01,3247.05,6130535400,84414939041
300,2009/10/30,3305.38,3329.54,3276.32,3280.37,6064706200,84226415461
300,2009/11/2,3205.84,3394.72,3198.31,3392.8,8198115800,1.10679E+11
300,2009/11/3,3402.53,3447.48,3397.26,3435.43,8379109800,1.15935E+11
300,2009/11/4,3443.52,3476.34,3415.22,3453.89,8606527300,1.17781E+11
300,2009/11/5,3458.86,3471.83,3432.26,3464.32,8064778400,1.03539E+11
300,2009/11/6,3491.07,3506.03,3474.36,3483.02,9219031500,1.24138E+11
300,2009/11/9,3487.11,3495.89,3452.61,3495.79,7805090400,1.08916E+11
300,2009/11/10,3520.39,3532.19,3501.5,3503.78,8430098700,1.16074E+11
300,2009/11/11,3500.59,3514.83,3468.86,3495.67,7262632100,1.00494E+11
300,2009/11/12,3506.95,3529.06,3487.68,3499.99,7996266100,1.06569E+11
300,2009/11/13,3489.54,3518.89,3445.36,3518.72,9121017100,1.22357E+11
300,2009/11/16,3541.05,3625.89,3541.05,3625.8,12315732300,1.70545E+11
300,2009/11/17,3644.96,3649.42,3619.99,3628.35,9739136800,1.35059E+11
300,2009/11/18,3633.85,3652.81,3612.79,3630.23,8922628300,1.19035E+11
300,2009/11/19,3638.07,3653.9,3604.61,3642.44,9494009500,1.25514E+11
300,2009/11/20,3630.58,3658.21,3597.31,3631.01,9475075100,1.27585E+11
300,2009/11/23,3636.53,3666.27,3628.2,3665.51,9399094100,1.3575E+11
300,2009/11/24,3680.75,3698.13,3538.86,3548.08,14756682200,2.03722E+11
300,2009/11/25,3541.51,3630.3,3508.06,3629.63,11460232900,1.57031E+11
300,2009/11/26,3635.79,3646.61,3472.95,3485.77,12788237900,1.80809E+11
300,2009/11/27,3440.34,3480.93,3367.29,3382.51,8929468800,1.25776E+11
300,2009/11/30,3415.08,3511.76,3415.08,3511.67,8441534100,1.17377E+11
300,2009/12/1,3507.56,3566.78,3485.52,3560.83,10151863900,1.38003E+11
300,2009/12/2,3578.87,3607.56,3570.29,3597.33,9805203300,1.38929E+11
300,2009/12/3,3596.95,3603.12,3551.48,3590.88,8997857200,1.28563E+11
300,2009/12/4,3581.63,3646.26,3530.06,3643.49,13413090100,1.88844E+11
300,2009/12/7,3644.63,3672.8,3633.45,3668.83,9122554600,1.31992E+11
300,2009/12/8,3670.81,3671.04,3590.94,3624.02,8294086400,1.18751E+11
300,2009/12/9,3579.28,3603.7,3543.42,3554.48,6852150700,97091971849
300,2009/12/10,3579.83,3601.29,3544.9,3577.24,5756373800,81151398823
300,2009/12/11,3589.41,3614.95,3568.51,3575.02,5455091200,74282930261
300,2009/12/14,3572.53,3623.27,3495.64,3612.75,8378502100,1.13442E+11
300,2009/12/15,3594.51,3620.32,3578.28,3583.34,6918649300,98783625773
300,2009/12/16,3568.28,3610.68,3550.67,3560.72,5696391200,81340897367
300,2009/12/17,3571.05,3582.44,3475.84,3480.15,6328620100,86756667103
300,2009/12/18,3450.05,3453.35,3385.68,3391.74,6611101500,89137672408
300,2009/12/21,3386.33,3404.64,3354.65,3396.62,4832980500,69055779059
300,2009/12/22,3402.23,3404.75,3296.76,3305.54,5394268500,75498512042
300,2009/12/23,3303.73,3342.99,3296.29,3336.48,4806450400,67948267136
300,2009/12/24,3346.76,3445.7,3339.3,3438.82,6437782300,94811625085
300,2009/12/25,3434.33,3441.96,3410.67,3424.78,4691457600,68701833803
300,2009/12/28,3432.82,3489.57,3432.82,3478.43,5537539000,78965998321
300,2009/12/29,3481.9,3501.25,3451.18,3500.74,5553576500,78053673797
300,2009/12/30,3503.82,3561.44,3498.38,3558.86,8842937000,1.24685E+11
300,2009/12/31,3561.37,3579.52,3542.38,3575.68,6924189000,98004030329
300,2010/1/4,3592.47,3597.75,3535.23,3535.23,6610108000,93419838921
300,2010/1/5,3545.19,3577.53,3497.66,3564.04,8580964100,1.28302E+11
300,2010/1/6,3558.7,3588.83,3541.17,3541.73,7847312500,1.21046E+11
300,2010/1/7,3543.16,3558.56,3452.77,3471.46,8035003700,1.20436E+11
300,2010/1/8,3456.91,3482.08,3426.7,3480.13,6079025300,90190959969
300,2010/1/11,3593.11,3594.53,3465.32,3482.05,8998017200,1.34114E+11
300,2010/1/12,3477.84,3535.41,3437.66,3534.92,9374327800,1.34071E+11
300,2010/1/13,3448.29,3490.11,3415.69,3421.14,11245790100,1.5986E+11
300,2010/1/14,3433.47,3470.32,3411.81,3469.05,8335325200,1.18108E+11
300,2010/1/15,3472.52,3500.07,3448.66,3482.74,7254310200,1.04035E+11
300,2010/1/18,3471.78,3501.26,3458.04,3500.68,8285430700,1.17884E+11
300,2010/1/19,3506.81,3528.39,3497.09,3507.48,7488323200,1.08024E+11
300,2010/1/20,3512.25,3515.45,3387.82,3394.43,9249514600,1.28416E+11
300,2010/1/21,3397.04,3425.18,3364.72,3408.57,7059506800,1.00077E+11
300,2010/1/22,3364.45,3390.8,3293.19,3366.2,8893340400,1.19198E+11
300,2010/1/25,3340.01,3372.43,3326.27,3328.01,5684917100,76626626843
300,2010/1/26,3328.11,3341.2,3222.14,3242.8,6175223100,81586059213
300,2010/1/27,3243.04,3255.12,3183.36,3198.57,5269139400,70540273182
300,2010/1/28,3195.29,3220.31,3168.46,3206.57,4699071600,64082115658
300,2010/1/29,3190.32,3249.45,3176.92,3204.16,5026261300,68018118702
300,2010/2/1,3198.23,3198.31,3116.44,3152.71,5700138000,75982150475
300,2010/2/2,3170.78,3211.94,3143.09,3146.19,5013003300,68318412373
300,2010/2/3,3160.71,3231.1,3094.57,3230.72,6479889400,87536249983
300,2010/2/4,3206.43,3242.52,3190.44,3218.8,5897272600,75466552963
300,2010/2/5,3147.72,3177.42,3129.92,3153.09,5910584500,73693132366
300,2010/2/8,3152.25,3172.31,3133.81,3150.99,3735595100,47902429250
300,2010/2/9,3147.76,3178.95,3144.48,3169.19,3595315800,45222660374
300,2010/2/10,3195.14,3214.46,3182.83,3214.13,3421989400,48152144637
300,2010/2/11,3216.69,3238.35,3207.16,3220.4,3579105200,46999712971
300,2010/2/12,3232.88,3253.2,3228.74,3251.28,3405823800,46703220577
300,2010/2/22,3248.95,3261.95,3232.78,3233.34,3828377200,49981333658
300,2010/2/23,3225.39,3225.39,3152.93,3198.63,4274289800,62386076936
300,2010/2/24,3177.08,3244.82,3165.13,3244.48,4998943700,64414097361
300,2010/2/25,3252.15,3294.14,3249.33,3292.13,6758661700,89485801632
300,2010/2/26,3286.09,3301.15,3273.69,3281.67,5210728800,70171666128
300,2010/3/1,3290.01,3330.38,3287.56,3324.42,6050452000,81205689009
300,2010/3/2,3327.1,3339.89,3299.68,3311.24,5703437400,76233992315
300,2010/3/3,3313.02,3335.65,3293.92,3335.08,6062273200,78442132954
300,2010/3/4,3338.67,3345.91,3244.98,3250.57,6934681000,89462913752
300,2010/3/5,3253.16,3276.4,3239.68,3259.76,4562913800,59621178434
300,2010/3/8,3268.4,3293.93,3258.03,3286.18,4154087600,54686555117
300,2010/3/9,3285.62,3322.51,3255.98,3305.86,5419948600,71971297725
300,2010/3/10,3304.04,3321.08,3267.76,3279.69,4642107900,61760429281
300,2010/3/11,3282.2,3303.49,3251.7,3276.7,4748775400,63732658851
300,2010/3/12,3277.31,3284.26,3232.12,3233.13,3995734400,52611210820
300,2010/3/15,3231.22,3234.82,3171.8,3183.18,3784430400,49219898122
300,2010/3/16,3183.78,3204.29,3169.1,3203.97,3084778000,41510426396
300,2010/3/17,3214.22,3274,3207.27,3273.92,4580093400,62587395428
300,2010/3/18,3277.88,3295.37,3256.59,3267.55,4694801300,62509130228
300,2010/3/19,3270.98,3296.41,3251.14,3293.87,4606218700,62114230718
300,2010/3/22,3297.82,3313.92,3288.51,3302.63,4943946200,65652976792
300,2010/3/23,3305.55,3309.12,3272.92,3275.57,4653953600,62145531443
300,2010/3/24,3282.05,3298.54,3271.03,3276.67,4454796600,58330301241
300,2010/3/25,3270.39,3270.39,3222.82,3229.13,4498428500,58604759567
300,2010/3/26,3226.8,3285.39,3220.59,3275,4744496500,61592843185
300,2010/3/29,3295.76,3363.61,3293.67,3358.54,8472491000,1.10327E+11
300,2010/3/30,3361.35,3372.26,3350.31,3366.71,5643698000,78682669413
300,2010/3/31,3369.19,3369.9,3338.74,3345.61,5312428700,72120886278
300,2010/4/1,3349.88,3392.48,3349.88,3391.93,6777266900,92360495841
300,2010/4/2,3400.14,3412.2,3391.81,3407.35,6907345200,99040760060
300,2010/4/6,3422.85,3436.29,3386.89,3405.14,6519171000,93985883918
300,2010/4/7,3403.09,3404.58,3369.02,3386.95,5401122800,76733159936
300,2010/4/8,3381.31,3381.31,3336.16,3346.74,6218532200,89317468603
300,2010/4/9,3348.77,3379.4,3342.47,3379.17,5128056700,75590356319
300,2010/4/12,3388.36,3393.56,3330.3,3351.48,7456515000,1.05997E+11
300,2010/4/13,3350.73,3401.71,3324.05,3391.72,7990769500,1.1644E+11
300,2010/4/14,3394.64,3404.52,3377.44,3403.71,6030613100,90787568716
300,2010/4/15,3407.03,3412.94,3365.88,3394.57,6105168500,88700235636
300,2010/4/16,3388.29,3388.29,3348.78,3356.33,4714036800,67235596653
300,2010/4/19,3313.5,3313.5,3175.44,3176.42,8841630000,1.18856E+11
300,2010/4/20,3176.41,3196.65,3130.96,3173.37,6413785900,88005965691
300,2010/4/21,3178.88,3237.54,3164.76,3236.68,6692833100,93373377791
300,2010/4/22,3222.68,3231.99,3177.73,3201.54,7108168800,98970386343
300,2010/4/23,3198.78,3224.74,3172.58,3190,6125267900,92115669956
300,2010/4/26,3195.46,3207.72,3168.37,3172,5089419900,74959121055
300,2010/4/27,3163.1,3163.1,3060.85,3108.41,6529657400,88058360562
300,2010/4/28,3080.32,3122.11,3062.09,3097.35,4599540600,65484924588
300,2010/4/29,3114.94,3130.7,3059.8,3060.06,4826097100,69250868103
300,2010/4/30,3060.12,3068.13,3014.07,3067.36,5447788100,73190884013
300,2010/5/4,3005.49,3056.08,2994.92,3019.45,4124861000,54558607131
300,2010/5/5,2981.78,3036.86,2943.36,3036.39,5967044100,80835340414
300,2010/5/6,3014.91,3014.91,2895.39,2896.86,5877041300,81502262034
300,2010/5/7,2835.88,2892.53,2817.15,2836.79,6111939900,79147499714
300,2010/5/10,2842.37,2872.31,2798.52,2858.23,5020917300,64909188147
300,2010/5/11,2916.34,2922.13,2790.7,2800.82,5836349000,73894666754
300,2010/5/12,2781.71,2832.15,2756.42,2818.16,5300227100,64693988243
300,2010/5/13,2818.58,2886.97,2811.66,2886.91,5514577800,67486536614
300,2010/5/14,2865.58,2888.09,2849.24,2868.02,4249871900,55175291043
300,2010/5/17,2828.88,2828.88,2712.44,2714.72,5216684700,62395513473
300,2010/5/18,2711.41,2781.84,2686.97,2771.35,5450967100,62746245805
300,2010/5/19,2748.95,2803.7,2723.3,2762.17,4557622100,54656401336
300,2010/5/20,2739.22,2793.88,2721.07,2726.02,4217480300,52677914862
300,2010/5/21,2656.42,2769.09,2647.6,2768.79,5447538300,63501808937
300,2010/5/24,2787.75,2886.37,2787.75,2873.47,7450233800,89961882752
300,2010/5/25,2851.26,2855.33,2798.02,2813.94,5516832700,67954988050
300,2010/5/26,2814.44,2839.03,2797.63,2813.94,3985856400,48495603059
300,2010/5/27,2808.05,2866.86,2771.59,2859.98,5344520900,65266773667
300,2010/5/28,2885.86,2893.69,2835.07,2850.3,5153498900,64342505421
300,2010/5/31,2835.33,2857.42,2772.79,2773.26,4621685400,56695803642
300,2010/6/1,2755.28,2782.29,2710.59,2744.16,4485142600,53230913831
300,2010/6/2,2729.33,2757.91,2700.07,2757.53,3958702000,46364229493
300,2010/6/3,2769.1,2787.51,2735.7,2736.08,3958725800,47143262922
300,2010/6/4,2721.36,2748.48,2713.09,2744.39,3274629100,39858363381
300,2010/6/7,2692.83,2716.4,2673.34,2695.72,3954199300,47062703369
300,2010/6/8,2694.11,2720.59,2672.06,2699.34,3514018200,42677104255
300,2010/6/9,2711.64,2787.82,2687.33,2782.13,6020953300,70710080539
300,2010/6/10,2755.94,2776.26,2746.11,2750.02,4290633400,50312244286
300,2010/6/11,2766.2,2782.09,2755.95,2758.87,4055858500,48871478557
300,2010/6/17,2778.53,2784.92,2742.64,2742.73,3261235600,40293233998
300,2010/6/18,2739.03,2755.84,2686.61,2696.17,4180834400,50256350918
300,2010/6/21,2698.98,2784.47,2686.32,2780.66,5526148200,62809190519
300,2010/6/22,2772.89,2795.32,2766.44,2783.72,3909605200,45207207792
300,2010/6/23,2768.7,2788.22,2734.05,2758.49,3560035000,41600240721
300,2010/6/24,2753.71,2783.51,2739.81,2757.5,2922068200,33772857040
300,2010/6/25,2744.12,2759.45,2715.66,2736.29,3067178200,34649179151
300,2010/6/28,2734.51,2751.45,2710.09,2716.78,2771004400,31198277084
300,2010/6/29,2717.47,2724.23,2591.69,2592.02,4875855200,50635969685
300,2010/6/30,2572.91,2575.82,2546.84,2563.07,3569879400,35809892277
300,2010/7/1,2557.92,2574.1,2524.57,2526.07,3285764600,32478457404
300,2010/7/2,2523.03,2542.12,2462.2,2534.11,4491410000,43367318435
300,2010/7/5,2507.35,2529.43,2476.49,2512.65,3217857400,30922298985
300,2010/7/6,2504.87,2563.41,2502.93,2562.9,3971476200,38976836519
300,2010/7/7,2561.11,2580.61,2548.56,2580.48,3572090900,37059898462
300,2010/7/8,2591.51,2602.23,2564.64,2575.92,3405696600,35348760455
300,2010/7/9,2578.55,2662.16,2557.26,2647.1,5849304500,61470066938
300,2010/7/12,2647.42,2689.81,2636.65,2676.22,5846249100,63462262470
300,2010/7/13,2649.66,2649.66,2618.34,2634.59,4322850600,45125109071
300,2010/7/14,2640.93,2684.62,2640.54,2653.61,4668886000,49497106670
300,2010/7/15,2650.33,2680.44,2607.79,2608.52,4044045900,41444710868
300,2010/7/16,2597,2621.33,2573.79,2616.13,3506330200,35422326209
300,2010/7/19,2592.09,2691.94,2585.01,2682.47,5386807000,59826125817
300,2010/7/20,2685.46,2746.24,2685.46,2741.5,7312834500,80958216794
300,2010/7/21,2744.7,2766.2,2733.72,2747.34,7075709200,73734684585
300,2010/7/22,2738.03,2783.14,2734.07,2781.29,6106480600,63576603000
300,2010/7/23,2787.52,2806.98,2769.44,2793.08,6451856500,70423335023
300,2010/7/26,2798.76,2811.95,2775.78,2811.05,5358002600,59848905278
300,2010/7/27,2803.76,2812.21,2785.37,2795.72,4979988400,55963991462
300,2010/7/28,2796.48,2866.4,2784.16,2863.72,7998595400,84516845765
300,2010/7/29,2866.77,2888.6,2852,2877.98,9596540900,92278224492
300,2010/7/30,2871.48,2876.14,2844.68,2868.85,6257559100,65224482367
300,2010/8/2,2868.28,2922.61,2867.45,2917.28,7174330000,73569074427
300,2010/8/3,2925.25,2929.61,2865.76,2865.97,8174836400,86870574135
300,2010/8/4,2858.35,2876.59,2818.25,2876.43,7131803900,75670144265
300,2010/8/5,2874.66,2877.31,2833.67,2850.83,6715758100,73038457567
300,2010/8/6,2848.16,2898.53,2821.03,2897.66,7491489500,82145150913
300,2010/8/9,2894.1,2922.62,2888.05,2918.24,7472639100,83431980844
300,2010/8/10,2920.4,2925.3,2832.08,2832.64,7843503400,84283699448
300,2010/8/11,2823.15,2864.36,2823.15,2850.21,5497913300,58786302173
300,2010/8/12,2822.79,2860.37,2810.1,2816.39,5989322700,65825613506
300,2010/8/13,2818.41,2856.04,2799.22,2855.55,5850772100,62923747790
300,2010/8/16,2851.22,2927.69,2843.02,2922.08,8106804300,91427507573
300,2010/8/17,2927.26,2949.73,2917.83,2942.29,7645291200,86700542871
300,2010/8/18,2945.98,2962.75,2924.67,2937.36,7074760000,80832368101
300,2010/8/19,2940.77,2975.19,2928.01,2955.39,7692486500,91734587115
300,2010/8/20,2943.33,2951.96,2892.64,2898.33,7166330600,82298173112
300,2010/8/23,2895.71,2920.54,2886.66,2896.19,4891551700,57772779300
300,2010/8/24,2892.13,2933.12,2866.8,2911.83,6109379600,65036592635
300,2010/8/25,2893.99,2904.66,2842.25,2843.02,6361062100,67048224427
300,2010/8/26,2853.11,2868.88,2836.13,2850.09,4867044200,51862922913
300,2010/8/27,2847.45,2861.07,2833.42,2858.57,4078958200,46699343358
300,2010/8/30,2874.25,2921.09,2872.92,2915.01,6574988200,77341616491
300,2010/8/31,2905.15,2910.06,2889.81,2903.19,6576610400,79976347302
300,2010/9/1,2907.66,2931.76,2859.17,2884.04,7697557800,87931887194
300,2010/9/2,2917.74,2931.55,2903.03,2921.39,7070085100,88923142593
300,2010/9/3,2926.94,2929.55,2891.88,2920.2,7264102700,87724829649
300,2010/9/6,2935.89,2980.42,2935.89,2975.09,9385568100,1.10466E+11
300,2010/9/7,2979.3,2991.43,2959.9,2983.11,7351936100,85488193860
300,2010/9/8,2970,2982.72,2953.84,2980.97,7287200200,92660879129
300,2010/9/9,2986.87,2986.87,2922.2,2926.46,8139555400,1.03248E+11
300,2010/9/10,2928,2940.79,2890.03,2932.55,6508670400,83743163807
300,2010/9/13,2933.59,2977.08,2925.42,2962.32,6727990000,87536178972
300,2010/9/14,2971.55,2984.47,2954.51,2965.01,7010590300,87204421695
300,2010/9/15,2965.54,2965.54,2905.63,2913.19,7161964200,86445964329
300,2010/9/16,2908.32,2917.85,2834.03,2857.79,7407428400,84198375910
300,2010/9/17,2864.72,2877.08,2847.68,2861.37,5193886700,62466326737
300,2010/9/20,2865.04,2872.22,2829.76,2849.83,5028310400,57582985440
300,2010/9/21,2859.43,2869.38,2844.13,2857.48,3575188100,44742025248
300,2010/9/27,2869.93,2905.53,2864.21,2905.03,4907182300,62611534184
300,2010/9/28,2900.54,2900.54,2875.66,2880.91,5866082600,80859749613
300,2010/9/29,2877.27,2908.73,2866.85,2874.81,5678223600,74516021987
300,2010/9/30,2859.06,2935.59,2857.42,2935.57,6300024700,80709727516
300,2010/10/8,2965.65,3055.84,2963.24,3044.23,9999472000,1.34987E+11
300,2010/10/11,3069.19,3154.2,3069.19,3132.89,15873490400,2.12607E+11
300,2010/10/12,3121.64,3173.85,3106.22,3172.73,12736170500,1.78245E+11
300,2010/10/13,3176.89,3221.65,3165.58,3217.58,14460777300,1.95445E+11
300,2010/10/14,3245.13,3286.02,3215.03,3224.14,17961183800,2.27654E+11
300,2010/10/15,3204.72,3327.68,3199.12,3327.68,19341414000,2.45619E+11
300,2010/10/18,3345.8,3390.01,3288.78,3306.16,21788205100,2.67884E+11
300,2010/10/19,3300.52,3375.87,3280,3375.67,13044179100,1.65489E+11
300,2010/10/20,3304.22,3439.22,3301.01,3396.88,16652846000,2.35372E+11
300,2010/10/21,3404.72,3418.09,3344.96,3374.68,12388324500,1.75384E+11
300,2010/10/22,3365.6,3408.49,3346.11,3378.66,11636185700,1.63154E+11
300,2010/10/25,3386.85,3481.35,3366.43,3481.08,14543310500,2.08809E+11
300,2010/10/26,3491.47,3499.82,3436.46,3466.08,14263699900,2.05216E+11
300,2010/10/27,3451.43,3490.22,3398.09,3403.87,12376157000,1.77073E+11
300,2010/10/28,3390.43,3420.89,3371.44,3397.69,9834945600,1.41136E+11
300,2010/10/29,3400.26,3404.6,3351.6,3379.98,10045897000,1.45528E+11
300,2010/11/1,3390.41,3472.99,3390.41,3472.99,12626914800,1.86726E+11
300,2010/11/2,3484.23,3522.18,3449.72,3463.13,15491145000,2.33976E+11
300,2010/11/3,3462.74,3474.71,3419.08,3420.34,12635930300,1.78803E+11
300,2010/11/4,3426.46,3480.93,3419.64,3480.51,11679948100,1.64721E+11
300,2010/11/5,3538.99,3554.47,3498.28,3520.8,13768802700,1.96618E+11
300,2010/11/8,3534.19,3549.3,3506.38,3548.57,12647075900,1.74068E+11
300,2010/11/9,3547.44,3547.44,3498.62,3523.95,12245453300,1.70175E+11
300,2010/11/10,3507.2,3508.28,3470.97,3499.11,12007857800,1.7653E+11
300,2010/11/11,3490.74,3557.99,3484.89,3509.97,13897623300,2.09122E+11
300,2010/11/12,3484.61,3497.06,3284.35,3291.83,16073385000,2.24201E+11
300,2010/11/15,3298.74,3319.98,3241.76,3314.89,10231572400,1.44493E+11
300,2010/11/16,3311.62,3311.62,3155.47,3169.54,10830707200,1.54278E+11
300,2010/11/17,3124.11,3168.93,3087.51,3103.91,8325808000,1.18981E+11
300,2010/11/18,3134.94,3158.63,3097.39,3147.96,6569729200,94476115838
300,2010/11/19,3168.16,3178.85,3076.21,3178.85,8334765400,1.14673E+11
300,2010/11/22,3148.22,3200.47,3137.75,3171.94,8321277600,1.14303E+11
300,2010/11/23,3156.48,3156.48,3061.62,3107.18,7739959100,1.05281E+11
300,2010/11/24,3088.99,3177.41,3088.99,3177.04,7533208300,1.07688E+11
300,2010/11/25,3197.97,3227.05,3172.28,3223.48,8344209400,1.16948E+11
300,2010/11/26,3214.13,3224.52,3170.36,3194.85,6446782400,96226367197
300,2010/11/29,3183.54,3206.76,3159.46,3190.05,5899489200,88799073974
300,2010/11/30,3187.53,3205.78,3060.44,3136.99,8576235500,1.20572E+11
300,2010/12/1,3127.26,3150.44,3111.64,3136.02,4888266800,69472579579
300,2010/12/2,3185.76,3194.23,3154.32,3155.06,6102390800,89764278070
300,2010/12/3,3161.93,3171.38,3134.42,3158.16,5047535400,71387337327
300,2010/12/6,3168.88,3185.33,3140.55,3165.57,5636263000,80043207937
300,2010/12/7,3152.73,3214.69,3112.22,3200.34,5848365300,85548293130
300,2010/12/8,3194.89,3215.28,3166.77,3171.88,5951566300,87056105048
300,2010/12/9,3156,3175.05,3122.2,3123.37,6615296500,83159036199
300,2010/12/10,3107.38,3172.16,3101.08,3161.98,5710810500,78069117443
300,2010/12/13,3176.34,3261.34,3173.56,3261.06,9571373900,1.32088E+11
300,2010/12/14,3270.2,3279.36,3254.18,3269.47,8410424100,1.14929E+11
300,2010/12/15,3270.78,3282.77,3242.52,3247.64,7226978500,1.04793E+11
300,2010/12/16,3246.01,3258.39,3224.12,3230.66,5679962500,79262377015
300,2010/12/17,3229.3,3232.84,3212.58,3225.66,4491914700,65697259729
300,2010/12/20,3239.02,3249.76,3118,3178.66,7475969300,1.07522E+11
300,2010/12/21,3184.7,3251.55,3168.89,3249.51,7985242000,1.12462E+11
300,2010/12/22,3253.82,3263.45,3201.67,3215.45,6993625800,98309032433
300,2010/12/23,3210.67,3237.64,3183.15,3188.61,6131584700,84430476449
300,2010/12/24,3170.64,3187.72,3139.45,3162.95,5513776700,72989136209
300,2010/12/27,3176.11,3219.66,3092.26,3099.71,7001710700,99855478580
300,2010/12/28,3084.82,3095.36,3041.33,3044.93,5632574900,74843956564
300,2010/12/29,3049.93,3062.56,3025.22,3061.83,4519277500,60134777207
300,2010/12/30,3063.05,3079.91,3027.9,3064.1,5428142900,70284275917
300,2010/12/31,3069.05,3129.45,3067.11,3128.26,6256607800,90545901164
300,2011/1/4,3155.56,3194.36,3143.6,3189.68,8541044000,1.2916E+11
300,2011/1/5,3170.18,3193.78,3158.87,3175.66,7926881000,1.16943E+11
300,2011/1/6,3177.84,3198.05,3152.57,3159.64,5968109200,91568447016
300,2011/1/7,3156.36,3209.9,3141.13,3166.62,8409323300,1.13651E+11
300,2011/1/10,3162.09,3182.78,3102.43,3108.19,6549440600,87992881712
300,2011/1/11,3096.25,3131.29,3084.51,3124.92,5698591700,74832449402
